participant_id,iteration,fs,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS
5f1c55c8ea92af4d99d03137,12,0.5,0.6635,0.89,0.8798936170212757,0.9485
5b222aff59f9620001c109cb,0,0.5,0.6657,0.868,0.8844680851063815,0.94025
5b222aff59f9620001c109cb,1,0.5,0.6841999999999999,0.87,0.8683617021276603,0.9255
5b222aff59f9620001c109cb,2,0.5,0.6633,0.867,0.8516595744680849,0.9195
5b222aff59f9620001c109cb,3,0.5,0.6747,0.868,0.8590425531914889,0.9275
5b222aff59f9620001c109cb,4,0.5,0.6777,0.884,0.8632978723404241,0.926
5b222aff59f9620001c109cb,5,0.5,0.6669,0.85,0.8525744680851062,0.927
5b222aff59f9620001c109cb,6,0.5,0.6714,0.873,0.8626595744680838,0.92875
5b222aff59f9620001c109cb,7,0.5,0.6674,0.87,0.8651702127659562,0.9315
5b222aff59f9620001c109cb,8,0.5,0.6525000000000001,0.896,0.8743617021276593,0.92025
5b222aff59f9620001c109cb,9,0.5,0.6744,0.888,0.8607234042553191,0.9245
5b222aff59f9620001c109cb,10,0.5,0.6449,0.894,0.854914893617022,0.92825
5b222aff59f9620001c109cb,11,0.5,0.6663,0.882,0.8647446808510633,0.93425
5b222aff59f9620001c109cb,12,0.5,0.6681,0.889,0.8778297872340419,0.9295
5b222aff59f9620001c109cb,13,0.5,0.6775,0.884,0.859808510638297,0.9285
60f06a479c4f3ec0a536d40a,0,0.5,0.6661,0.876,0.8596170212765956,0.93625
60f06a479c4f3ec0a536d40a,1,0.5,0.6708,0.865,0.8642340425531913,0.927
60f06a479c4f3ec0a536d40a,2,0.5,0.6671,0.874,0.8647021276595747,0.93375
60f06a479c4f3ec0a536d40a,3,0.5,0.6652,0.893,0.8583191489361699,0.929
60f06a479c4f3ec0a536d40a,4,0.5,0.6783,0.863,0.8835319148936159,0.92275
60f06a479c4f3ec0a536d40a,5,0.5,0.6623,0.884,0.8633191489361701,0.936
60f06a479c4f3ec0a536d40a,6,0.5,0.6725,0.851,0.8589148936170217,0.926
60f06a479c4f3ec0a536d40a,7,0.5,0.6742,0.886,0.8640425531914884,0.9285
60f06a479c4f3ec0a536d40a,8,0.5,0.6692,0.896,0.8654042553191489,0.9415
60f06a479c4f3ec0a536d40a,9,0.5,0.6613,0.907,0.860297872340425,0.936
60f06a479c4f3ec0a536d40a,10,0.5,0.6594,0.873,0.8651276595744684,0.92925
60f06a479c4f3ec0a536d40a,11,0.5,0.6765,0.88,0.8702340425531909,0.93
60f06a479c4f3ec0a536d40a,12,0.5,0.6553,0.866,0.8597234042553187,0.92925
60f06a479c4f3ec0a536d40a,13,0.5,0.6858,0.871,0.8585531914893607,0.92225
60f06a479c4f3ec0a536d40a,14,0.5,0.6641,0.885,0.8528297872340419,0.9265
63ced242b56ce9d796f4398b,0,0.5,0.6666000000000001,0.893,0.8588936170212761,0.92125
63ced242b56ce9d796f4398b,1,0.5,0.6638999999999999,1.0,0.8634042553191488,0.93425
63ced242b56ce9d796f4398b,2,0.5,0.6871,1.0,0.865,0.922
63ced242b56ce9d796f4398b,3,0.5,0.6712,0.994,0.8479787234042541,0.9245
63ced242b56ce9d796f4398b,4,0.5,0.657,0.906,0.8470212765957443,0.9105
63ced242b56ce9d796f4398b,5,0.5,0.6734,0.888,0.8587659574468087,0.9135
6116920ff5bcc6aa24f00927,0,0.5,0.6679999999999999,0.871,0.8662978723404252,0.93875
