participant_id,iteration,fs,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS,CMA_consistency,CMA_counterfactual_CODE_GENDER,CMA_counterfactual_AGE,CMA_counterfactual_NAME_FAMILY_STATUS
5fad5482f2e5c201d4a5cd76,5,0.5,0.6633,0.875,0.8679999999999997,0.94675,0.6708833333333334,0.8725,0.8685673758865242,0.9366666666666666
5fad5482f2e5c201d4a5cd76,6,0.5,0.6799999999999999,0.874,0.8698297872340419,0.932,0.6721857142857143,0.8727142857142857,0.8687477203647411,0.9359999999999999
5fad5482f2e5c201d4a5cd76,7,0.5,0.6752,0.875,0.8556595744680858,0.93125,0.6725625000000001,0.873,0.8671117021276592,0.93540625
5fad5482f2e5c201d4a5cd76,8,0.5,0.6663,0.878,0.8701702127659575,0.926,0.6718666666666667,0.8735555555555555,0.8674515366430257,0.9343611111111111
5fad5482f2e5c201d4a5cd76,9,0.5,0.6571,0.882,0.8850638297872335,0.951,0.67039,0.8744,0.8692127659574463,0.9360250000000001
5fad5482f2e5c201d4a5cd76,10,0.5,0.6671,0.859,0.866021276595744,0.94425,0.6700909090909092,0.873,0.8689226305609281,0.9367727272727273
5fad5482f2e5c201d4a5cd76,11,0.5,0.6758,0.861,0.865765957446808,0.935,0.6705666666666668,0.872,0.8686595744680847,0.9366249999999999
5fad5482f2e5c201d4a5cd76,12,0.5,0.6637000000000001,0.882,0.8745106382978726,0.9415,0.6700384615384615,0.8727692307692307,0.8691096563011453,0.937
5fad5482f2e5c201d4a5cd76,13,0.5,0.6745,0.871,0.8747446808510628,0.93025,0.6703571428571429,0.8726428571428572,0.8695121580547108,0.9365178571428572
5fad5482f2e5c201d4a5cd76,14,0.5,0.6665,0.875,0.8645106382978714,0.92925,0.6701,0.8728,0.869178723404255,0.9360333333333333
5fad5482f2e5c201d4a5cd76,15,0.5,0.6527000000000001,0.882,0.8733829787234038,0.9385,0.6690125,0.873375,0.8694414893617017,0.9361875000000001
5fad5482f2e5c201d4a5cd76,16,0.5,0.6593,0.884,0.874063829787233,0.93675,0.6684411764705882,0.874,0.8697133917396741,0.9362205882352942
5fad5482f2e5c201d4a5cd76,17,0.5,0.6574,0.87,0.868361702127659,0.95,0.6678277777777778,0.8737777777777778,0.8696382978723399,0.9369861111111111
5fad5482f2e5c201d4a5cd76,18,0.5,0.6664,0.884,0.8657659574468082,0.94125,0.6677526315789474,0.8743157894736842,0.8694344904815225,0.9372105263157894
5fad5482f2e5c201d4a5cd76,19,0.5,0.6764,0.883,0.8653404255319144,0.942,0.668185,0.87475,0.869229787234042,0.9374499999999999
5fad5482f2e5c201d4a5cd76,20,0.5,0.6756,0.88,0.8734042553191487,0.93975,0.6685380952380953,0.875,0.8694285714285709,0.9375595238095238
5f047d44d191116edb3cb798,0,0.5,0.6651,0.873,0.8487659574468078,0.9225,0.6651,0.873,0.8487659574468078,0.9225
5f047d44d191116edb3cb798,1,0.5,0.6648000000000001,0.888,0.8843404255319156,0.92325,0.66495,0.8805000000000001,0.8665531914893617,0.922875
5f047d44d191116edb3cb798,2,0.5,0.673,0.847,0.8656170212765949,0.923,0.6676333333333334,0.8693333333333334,0.8662411347517728,0.9229166666666666
5f047d44d191116edb3cb798,3,0.5,0.6709,0.876,0.8572340425531914,0.91975,0.66845,0.871,0.8639893617021275,0.922125
5f047d44d191116edb3cb798,4,0.5,0.6546000000000001,0.869,0.8567446808510648,0.91275,0.66568,0.8705999999999999,0.8625404255319149,0.92025
5f047d44d191116edb3cb798,5,0.5,0.6616,0.885,0.8445106382978717,0.915,0.665,0.8729999999999999,0.8595354609929077,0.919375
5f047d44d191116edb3cb798,6,0.5,0.6557000000000001,0.889,0.8421489361702125,0.937,0.6636714285714287,0.8752857142857142,0.8570516717325226,0.9218928571428571
5f047d44d191116edb3cb798,7,0.5,0.6677,0.89,0.8395106382978714,0.93725,0.6641750000000001,0.877125,0.8548590425531912,0.9238125
5f047d44d191116edb3cb798,8,0.5,0.6621,0.889,0.8499361702127652,0.93475,0.6639444444444444,0.8784444444444444,0.8543120567375884,0.9250277777777778
5f047d44d191116edb3cb798,9,0.5,0.6606000000000001,0.847,0.8417659574468075,0.93625,0.66361,0.8753,0.8530574468085103,0.92615
5f047d44d191116edb3cb798,10,0.5,0.6615,0.868,0.851829787234042,0.9285,0.6634181818181818,0.8746363636363637,0.8529458413926495,0.9263636363636363
5f047d44d191116edb3cb798,11,0.5,0.6414,0.887,0.8383617021276594,0.9355,0.6615833333333333,0.8756666666666666,0.8517304964539004,0.9271250000000001
5f047d44d191116edb3cb798,12,0.5,0.6656,0.865,0.8448936170212767,0.93675,0.6618923076923077,0.8748461538461538,0.8512045826513908,0.9278653846153847
5f047d44d191116edb3cb798,13,0.5,0.6597000000000001,0.879,0.8503404255319134,0.93075,0.6617357142857143,0.8751428571428572,0.8511428571428568,0.9280714285714285
5f047d44d191116edb3cb798,14,0.5,0.6693,0.862,0.8459574468085111,0.93575,0.66224,0.8742666666666667,0.8507971631205671,0.9285833333333334
5f047d44d191116edb3cb798,15,0.5,0.6799,0.9,0.844872340425533,0.9495,0.66334375,0.875875,0.8504268617021274,0.929890625
5f047d44d191116edb3cb798,16,0.5,0.6585,0.897,0.8410000000000003,0.9435,0.6630588235294118,0.8771176470588236,0.8498723404255317,0.9306911764705882
5f047d44d191116edb3cb798,17,0.5,0.6576,0.9,0.8598297872340424,0.95125,0.6627555555555555,0.8783888888888889,0.8504255319148935,0.9318333333333333
5f047d44d191116edb3cb798,18,0.5,0.6777,0.881,0.8495106382978722,0.932,0.6635421052631579,0.8785263157894737,0.8503773796192607,0.9318421052631578
5f047d44d191116edb3cb798,19,0.5,0.6721,0.883,0.8557234042553193,0.93375,0.6639700000000001,0.8787499999999999,0.8506446808510637,0.9319375000000001
5f047d44d191116edb3cb798,20,0.5,0.6708000000000001,0.876,0.8705106382978705,0.92025,0.6642952380952382,0.8786190476190476,0.8515906788247211,0.9313809523809524
5f047d44d191116edb3cb798,21,0.5,0.6458999999999999,0.87,0.8429574468085099,0.92125,0.6634590909090909,0.8782272727272727,0.8511982591876207,0.9309204545454546
5f047d44d191116edb3cb798,22,0.5,0.6675,0.891,0.8584468085106389,0.91675,0.6636347826086957,0.8787826086956522,0.8515134135060127,0.9303043478260868
5f047d44d191116edb3cb798,23,0.5,0.6569,0.906,0.8587021276595732,0.9285,0.6633541666666667,0.8799166666666666,0.8518129432624111,0.9302291666666668
5f047d44d191116edb3cb798,24,0.5,0.6668000000000001,0.876,0.8495957446808504,0.92575,0.663492,0.87976,0.8517242553191486,0.9300499999999999
5f047d44d191116edb3cb798,25,0.5,0.6579,0.916,0.871361702127658,0.93125,0.6632769230769231,0.8811538461538462,0.8524795417348605,0.9300961538461539
5f047d44d191116edb3cb798,26,0.5,0.6586,0.878,0.8472127659574455,0.94075,0.6631037037037038,0.8810370370370371,0.8522844759653266,0.9304907407407407
5f047d44d191116edb3cb798,27,0.5,0.6534,0.89,0.8591489361702128,0.94175,0.6627571428571429,0.8813571428571428,0.8525296352583583,0.9308928571428572
5f047d44d191116edb3cb798,28,0.5,0.6682000000000001,0.895,0.8767234042553187,0.9405,0.6629448275862069,0.8818275862068966,0.8533639031548053,0.9312241379310345
60ddc4cc0a3f074060092937,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932,0.6704000000000001,0.864,0.8619361702127657,0.932
60ddc4cc0a3f074060092937,1,0.5,0.6734,0.875,0.8735319148936173,0.93025,0.6719,0.8694999999999999,0.8677340425531914,0.931125
60ddc4cc0a3f074060092937,2,0.5,0.6672,0.873,0.8712978723404253,0.93875,0.6703333333333333,0.8706666666666667,0.8689219858156028,0.9336666666666668
60ddc4cc0a3f074060092937,3,0.5,0.6699,0.874,0.8571914893617015,0.925,0.6702250000000001,0.8714999999999999,0.8659893617021275,0.9315
60ddc4cc0a3f074060092937,4,0.5,0.6604,0.874,0.8659999999999994,0.934,0.6682600000000001,0.8720000000000001,0.8659914893617019,0.932
60ddc4cc0a3f074060092937,5,0.5,0.6642,0.884,0.8657446808510635,0.9215,0.6675833333333334,0.874,0.8659503546099288,0.93025
60ddc4cc0a3f074060092937,6,0.5,0.6629,0.873,0.8713617021276593,0.93075,0.6669142857142857,0.8738571428571429,0.8667234042553188,0.9303214285714285
60ddc4cc0a3f074060092937,7,0.5,0.6641,0.892,0.8551063829787229,0.93375,0.6665625000000001,0.876125,0.8652712765957443,0.93075
60ddc4cc0a3f074060092937,8,0.5,0.6622000000000001,0.885,0.8668085106382978,0.91375,0.6660777777777778,0.8771111111111112,0.8654420803782502,0.9288611111111111
60ddc4cc0a3f074060092937,9,0.5,0.6641,0.852,0.8697659574468075,0.92525,0.66588,0.8746,0.8658744680851059,0.9285
60ddc4cc0a3f074060092937,10,0.5,0.6649,0.869,0.8567872340425525,0.91475,0.6657909090909091,0.8740909090909091,0.8650483558994193,0.92725
60ddc4cc0a3f074060092937,11,0.5,0.6632,0.889,0.8730638297872337,0.92325,0.665575,0.8753333333333333,0.8657163120567373,0.9269166666666666
60ddc4cc0a3f074060092937,12,0.5,0.6728,0.906,0.8677021276595742,0.924,0.6661307692307693,0.8776923076923077,0.8658690671031093,0.9266923076923077
60ddc4cc0a3f074060092937,13,0.5,0.6637,0.899,0.8800638297872326,0.9225,0.6659571428571428,0.8792142857142856,0.8668829787234038,0.9263928571428571
60ddc4cc0a3f074060092937,14,0.5,0.6721999999999999,0.876,0.8717446808510636,0.919,0.6663733333333333,0.879,0.8672070921985812,0.9259000000000001
60ddc4cc0a3f074060092937,15,0.5,0.6685,0.861,0.8632978723404249,0.91825,0.66650625,0.877875,0.8669627659574464,0.9254218750000001
60ddc4cc0a3f074060092937,16,0.5,0.6732,0.914,0.8712127659574458,0.92325,0.6669,0.88,0.8672127659574462,0.9252941176470588
60ddc4cc0a3f074060092937,17,0.5,0.6664,0.871,0.8741702127659566,0.921,0.6668722222222222,0.8795,0.8675992907801413,0.9250555555555555
60ddc4cc0a3f074060092937,18,0.5,0.6703,0.866,0.8780638297872335,0.93225,0.6670526315789473,0.8787894736842105,0.8681500559910409,0.9254342105263158
60ddc4cc0a3f074060092937,19,0.5,0.6634,0.878,0.8587021276595727,0.9305,0.6668700000000001,0.8787499999999999,0.8676776595744675,0.9256875000000001
60ddc4cc0a3f074060092937,20,0.5,0.6573,0.903,0.870808510638296,0.93275,0.6664142857142857,0.879904761904762,0.8678267477203641,0.9260238095238096
60ddc4cc0a3f074060092937,21,0.5,0.6531,0.882,0.84923404255319,0.92875,0.6658090909090909,0.88,0.8669816247582198,0.9261477272727273
60ddc4cc0a3f074060092937,22,0.5,0.655,0.893,0.8650425531914889,0.925,0.6653391304347825,0.8805652173913043,0.8668973172987968,0.9260978260869565
60ddc4cc0a3f074060092937,23,0.5,0.6559,0.857,0.8611276595744672,0.91125,0.6649458333333333,0.8795833333333333,0.8666569148936163,0.9254791666666667
60ddc4cc0a3f074060092937,24,0.5,0.6745,0.888,0.8788297872340421,0.937,0.6653279999999999,0.87992,0.8671438297872334,0.92594
60ddc4cc0a3f074060092937,25,0.5,0.6666000000000001,0.866,0.8778936170212756,0.93325,0.6653769230769231,0.8793846153846154,0.8675572831423888,0.9262211538461538
60ddc4cc0a3f074060092937,26,0.5,0.6593,0.876,0.8686170212765948,0.9345,0.6651518518518519,0.8792592592592592,0.8675965327029149,0.9265277777777777
60ddc4cc0a3f074060092937,27,0.5,0.6714,0.876,0.8787446808510628,0.91375,0.665375,0.8791428571428571,0.8679946808510631,0.9260714285714285
60ddc4cc0a3f074060092937,28,0.5,0.6724,0.891,0.8747021276595741,0.933,0.6656172413793103,0.879551724137931,0.8682259721203222,0.9263103448275862
60ddc4cc0a3f074060092937,29,0.5,0.6829,0.867,0.8764680851063824,0.92625,0.6661933333333334,0.8791333333333333,0.8685007092198574,0.9263083333333333
60ddc4cc0a3f074060092937,30,0.5,0.6804,0.854,0.8807234042553186,0.9175,0.6666516129032258,0.8783225806451613,0.8688949897048724,0.926024193548387
60ddc4cc0a3f074060092937,31,0.5,0.6666000000000001,0.886,0.8687021276595744,0.92375,0.66665,0.8785625,0.8688889627659568,0.925953125
60ddc4cc0a3f074060092937,32,0.5,0.6703,0.895,0.8773404255319147,0.909,0.666760606060606,0.8790606060606061,0.8691450676982585,0.9254393939393939
60ddc4cc0a3f074060092937,33,0.5,0.6685,0.881,0.8885319148936163,0.92625,0.6668117647058824,0.8791176470588236,0.8697152690863573,0.9254632352941177
60ddc4cc0a3f074060092937,34,0.5,0.6721,0.886,0.8827659574468077,0.929,0.6669628571428572,0.8793142857142857,0.870088145896656,0.9255642857142857
60ddc4cc0a3f074060092937,35,0.5,0.6477999999999999,0.883,0.8849361702127655,0.913,0.6664305555555556,0.8794166666666666,0.8705005910165479,0.9252152777777778
60ddc4cc0a3f074060092937,36,0.5,0.6732,0.881,0.8731702127659567,0.9085,0.6666135135135135,0.8794594594594595,0.8705727429557211,0.9247635135135136
60ddc4cc0a3f074060092937,37,0.5,0.6624,0.891,0.8697234042553191,0.9185,0.6665026315789474,0.8797631578947368,0.8705503919372894,0.9245986842105263
5f1c55c8ea92af4d99d03137,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932,0.6704000000000001,0.864,0.8619361702127657,0.932
5f1c55c8ea92af4d99d03137,1,0.5,0.6734,0.875,0.8735319148936173,0.93025,0.6719,0.8694999999999999,0.8677340425531914,0.931125
5f1c55c8ea92af4d99d03137,2,0.5,0.6672,0.873,0.8712978723404253,0.93875,0.6703333333333333,0.8706666666666667,0.8689219858156028,0.9336666666666668
5f1c55c8ea92af4d99d03137,3,0.5,0.6699,0.874,0.8571914893617015,0.925,0.6702250000000001,0.8714999999999999,0.8659893617021275,0.9315
5f1c55c8ea92af4d99d03137,4,0.5,0.6604,0.874,0.8659999999999994,0.934,0.6682600000000001,0.8720000000000001,0.8659914893617019,0.932
5f1c55c8ea92af4d99d03137,5,0.5,0.6634,0.855,0.8531489361702127,0.93325,0.66745,0.8691666666666666,0.863851063829787,0.9322083333333334
5f1c55c8ea92af4d99d03137,6,0.5,0.6607000000000001,0.875,0.8561063829787231,0.93525,0.6664857142857142,0.87,0.8627446808510636,0.9326428571428572
5f1c55c8ea92af4d99d03137,7,0.5,0.6729,0.894,0.8712127659574461,0.941,0.6672875,0.873,0.8638031914893614,0.9336875
5f1c55c8ea92af4d99d03137,8,0.5,0.6668000000000001,0.888,0.8779361702127647,0.9385,0.6672333333333333,0.8746666666666667,0.8653735224586284,0.9342222222222222
5f1c55c8ea92af4d99d03137,9,0.5,0.659,0.887,0.8728723404255316,0.93925,0.6664100000000001,0.8759,0.8661234042553188,0.934725
5f1c55c8ea92af4d99d03137,10,0.5,0.6642000000000001,0.884,0.8781489361702132,0.9225,0.666209090909091,0.8766363636363637,0.8672166344294001,0.9336136363636364
5f1c55c8ea92af4d99d03137,11,0.5,0.6669,0.887,0.8755531914893606,0.942,0.6662666666666667,0.8775,0.8679113475177301,0.9343125
5f1c55c8ea92af4d99d03137,12,0.5,0.6769000000000001,0.877,0.8760638297872337,0.93175,0.6670846153846154,0.8774615384615385,0.8685384615384611,0.9341153846153846
5f1c55c8ea92af4d99d03137,13,0.5,0.6757,0.851,0.8703191489361705,0.9385,0.6677000000000001,0.8755714285714286,0.8686656534954403,0.9344285714285715
5f1c55c8ea92af4d99d03137,14,0.5,0.6484,0.885,0.8739361702127644,0.93075,0.6664133333333333,0.8762000000000001,0.8690170212765954,0.9341833333333334
5f1c55c8ea92af4d99d03137,15,0.5,0.6783,0.875,0.8709361702127654,0.93725,0.66715625,0.876125,0.869136968085106,0.934375
5f1c55c8ea92af4d99d03137,16,0.5,0.6607000000000001,0.871,0.8801914893617019,0.93575,0.6667764705882353,0.8758235294117647,0.8697872340425528,0.9344558823529412
5f1c55c8ea92af4d99d03137,17,0.5,0.6651,0.88,0.8699361702127653,0.93,0.6666833333333334,0.8760555555555556,0.8697955082742312,0.9342083333333334
5f1c55c8ea92af4d99d03137,18,0.5,0.6559,0.87,0.8877872340425532,0.94425,0.6661157894736842,0.8757368421052631,0.870742441209406,0.9347368421052632
5f1c55c8ea92af4d99d03137,19,0.5,0.6562,0.883,0.8749787234042546,0.93275,0.66562,0.8760999999999999,0.8709542553191485,0.9346375
5f1c55c8ea92af4d99d03137,20,0.5,0.6605,0.886,0.8747659574468083,0.92925,0.6653761904761906,0.8765714285714287,0.8711357649442751,0.9343809523809524
5f1c55c8ea92af4d99d03137,21,0.5,0.675,0.876,0.8690000000000003,0.925,0.6658136363636363,0.8765454545454545,0.8710386847195355,0.9339545454545455
5f1c55c8ea92af4d99d03137,22,0.5,0.671,0.872,0.8732553191489352,0.9285,0.6660391304347827,0.8763478260869565,0.8711350601295094,0.9337173913043478
5f1c55c8ea92af4d99d03137,23,0.5,0.6702,0.864,0.8884255319148933,0.92875,0.6662125,0.8758333333333334,0.8718554964539003,0.9335104166666667
5f1c55c8ea92af4d99d03137,24,0.5,0.6832,0.882,0.873851063829786,0.9295,0.666892,0.8760800000000001,0.8719353191489357,0.9333499999999999
5f1c55c8ea92af4d99d03137,25,0.5,0.6739,0.9,0.8775106382978712,0.92975,0.6671615384615385,0.877,0.8721497545008178,0.9332115384615385
5f1c55c8ea92af4d99d03137,26,0.5,0.6598999999999999,0.853,0.8830212765957445,0.9285,0.6668925925925926,0.8761111111111112,0.8725524034672966,0.933037037037037
5f1c55c8ea92af4d99d03137,27,0.5,0.6639999999999999,0.858,0.8793617021276592,0.932,0.6667892857142858,0.8754642857142858,0.8727955927051667,0.9329999999999999
5f1c55c8ea92af4d99d03137,28,0.5,0.6744,0.869,0.8858297872340415,0.926,0.667051724137931,0.8752413793103448,0.873245047688921,0.9327586206896552
5f1c55c8ea92af4d99d03137,29,0.5,0.6746000000000001,0.849,0.8795744680851059,0.93075,0.6673033333333334,0.8743666666666667,0.8734560283687939,0.9326916666666667
5f1c55c8ea92af4d99d03137,30,0.5,0.6855,0.873,0.8787234042553188,0.93825,0.6678903225806452,0.8743225806451612,0.873625943719972,0.9328709677419355
5b222aff59f9620001c109cb,0,0.5,0.6682999999999999,0.867,0.8587234042553192,0.93625,0.6682999999999999,0.867,0.8587234042553192,0.93625
5b222aff59f9620001c109cb,1,0.5,0.6811,0.866,0.873042553191488,0.93275,0.6747,0.8665,0.8658829787234037,0.9345
5b222aff59f9620001c109cb,2,0.5,0.6718,0.87,0.8728297872340431,0.9175,0.6737333333333333,0.8676666666666666,0.8681985815602835,0.9288333333333334
5b222aff59f9620001c109cb,3,0.5,0.6561,0.879,0.8671702127659567,0.925,0.669325,0.8705,0.8679414893617018,0.927875
5b222aff59f9620001c109cb,4,0.5,0.677,0.894,0.8678085106382973,0.95025,0.67086,0.8752000000000001,0.8679148936170209,0.9323499999999999
5b222aff59f9620001c109cb,5,0.5,0.6654,0.888,0.849723404255319,0.941,0.66995,0.8773333333333334,0.8648829787234039,0.9337916666666667
5b222aff59f9620001c109cb,6,0.5,0.6738,0.881,0.860191489361702,0.925,0.6705,0.8778571428571428,0.8642127659574464,0.9325357142857144
5b222aff59f9620001c109cb,7,0.5,0.6811,0.888,0.8683829787234044,0.93025,0.671825,0.879125,0.8647340425531912,0.93225
5b222aff59f9620001c109cb,8,0.5,0.6758,0.884,0.8375957446808509,0.91425,0.6722666666666667,0.8796666666666666,0.8617186761229312,0.9302499999999999
5b222aff59f9620001c109cb,9,0.5,0.6950000000000001,0.878,0.8701702127659565,0.9465,0.67454,0.8795,0.8625638297872337,0.931875
5b222aff59f9620001c109cb,10,0.5,0.6903999999999999,0.892,0.8519787234042551,0.92625,0.6759818181818181,0.8806363636363636,0.861601547388781,0.9313636363636365
5b222aff59f9620001c109cb,11,0.5,0.6648000000000001,0.861,0.8531914893617021,0.9375,0.67505,0.879,0.8609007092198578,0.9318750000000001
5b222aff59f9620001c109cb,12,0.5,0.6748000000000001,0.874,0.8594255319148918,0.9245,0.6750307692307692,0.8786153846153847,0.8607872340425528,0.9313076923076923
5b222aff59f9620001c109cb,13,0.5,0.6668000000000001,0.889,0.8561063829787224,0.9435,0.6744428571428571,0.8793571428571428,0.8604528875379935,0.9321785714285714
5b222aff59f9620001c109cb,14,0.5,0.6718999999999999,0.889,0.8881063829787234,0.93275,0.6742733333333334,0.88,0.8622964539007089,0.9322166666666667
5b222aff59f9620001c109cb,15,0.5,0.6638999999999999,0.876,0.8717446808510638,0.94225,0.673625,0.87975,0.862886968085106,0.93284375
5b222aff59f9620001c109cb,16,0.5,0.6684,0.886,0.8589999999999999,0.94125,0.6733176470588236,0.8801176470588236,0.8626583229036292,0.9333382352941176
5b222aff59f9620001c109cb,17,0.5,0.6698,0.893,0.8483829787234043,0.939,0.6731222222222222,0.8808333333333334,0.86186524822695,0.9336527777777778
5b222aff59f9620001c109cb,18,0.5,0.659,0.891,0.8658723404255313,0.93775,0.6723789473684211,0.8813684210526315,0.8620761478163491,0.9338684210526317
5b222aff59f9620001c109cb,19,0.5,0.6583,0.911,0.8709574468085098,0.9355,0.671675,0.88285,0.862520212765957,0.93395
