participant_id,iteration,fs,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS
5fad5482f2e5c201d4a5cd76,0,0.5,0.6804,0.892,0.866148936170213,0.93925
5fad5482f2e5c201d4a5cd76,1,0.5,0.6747000000000001,0.853,0.8745744680851057,0.925
5fad5482f2e5c201d4a5cd76,2,0.5,0.6582000000000001,0.874,0.8742340425531903,0.93775
5fad5482f2e5c201d4a5cd76,3,0.5,0.6741,0.857,0.8672127659574461,0.92775
5fad5482f2e5c201d4a5cd76,4,0.5,0.6746000000000001,0.884,0.8612340425531909,0.9435
5fad5482f2e5c201d4a5cd76,5,0.5,0.6633,0.875,0.8679999999999997,0.94675
5fad5482f2e5c201d4a5cd76,6,0.5,0.6799999999999999,0.874,0.8698297872340419,0.932
5fad5482f2e5c201d4a5cd76,7,0.5,0.6752,0.875,0.8556595744680858,0.93125
5fad5482f2e5c201d4a5cd76,8,0.5,0.6663,0.878,0.8701702127659575,0.926
5fad5482f2e5c201d4a5cd76,9,0.5,0.6571,0.882,0.8850638297872335,0.951
5fad5482f2e5c201d4a5cd76,10,0.5,0.6671,0.859,0.866021276595744,0.94425
5fad5482f2e5c201d4a5cd76,11,0.5,0.6758,0.861,0.865765957446808,0.935
5fad5482f2e5c201d4a5cd76,12,0.5,0.6637000000000001,0.882,0.8745106382978726,0.9415
5fad5482f2e5c201d4a5cd76,13,0.5,0.6745,0.871,0.8747446808510628,0.93025
5fad5482f2e5c201d4a5cd76,14,0.5,0.6665,0.875,0.8645106382978714,0.92925
5fad5482f2e5c201d4a5cd76,15,0.5,0.6527000000000001,0.882,0.8733829787234038,0.9385
5fad5482f2e5c201d4a5cd76,16,0.5,0.6593,0.884,0.874063829787233,0.93675
5fad5482f2e5c201d4a5cd76,17,0.5,0.6574,0.87,0.868361702127659,0.95
5fad5482f2e5c201d4a5cd76,18,0.5,0.6664,0.884,0.8657659574468082,0.94125
5fad5482f2e5c201d4a5cd76,19,0.5,0.6764,0.883,0.8653404255319144,0.942
5fad5482f2e5c201d4a5cd76,20,0.5,0.6756,0.88,0.8734042553191487,0.93975
5f047d44d191116edb3cb798,0,0.5,0.6651,0.873,0.8487659574468078,0.9225
5f047d44d191116edb3cb798,1,0.5,0.6648000000000001,0.888,0.8843404255319156,0.92325
5f047d44d191116edb3cb798,2,0.5,0.673,0.847,0.8656170212765949,0.923
5f047d44d191116edb3cb798,3,0.5,0.6709,0.876,0.8572340425531914,0.91975
5f047d44d191116edb3cb798,4,0.5,0.6546000000000001,0.869,0.8567446808510648,0.91275
5f047d44d191116edb3cb798,5,0.5,0.6616,0.885,0.8445106382978717,0.915
5f047d44d191116edb3cb798,6,0.5,0.6557000000000001,0.889,0.8421489361702125,0.937
5f047d44d191116edb3cb798,7,0.5,0.6677,0.89,0.8395106382978714,0.93725
5f047d44d191116edb3cb798,8,0.5,0.6621,0.889,0.8499361702127652,0.93475
5f047d44d191116edb3cb798,9,0.5,0.6606000000000001,0.847,0.8417659574468075,0.93625
5f047d44d191116edb3cb798,10,0.5,0.6615,0.868,0.851829787234042,0.9285
5f047d44d191116edb3cb798,11,0.5,0.6414,0.887,0.8383617021276594,0.9355
5f047d44d191116edb3cb798,12,0.5,0.6656,0.865,0.8448936170212767,0.93675
5f047d44d191116edb3cb798,13,0.5,0.6597000000000001,0.879,0.8503404255319134,0.93075
5f047d44d191116edb3cb798,14,0.5,0.6693,0.862,0.8459574468085111,0.93575
5f047d44d191116edb3cb798,15,0.5,0.6799,0.9,0.844872340425533,0.9495
5f047d44d191116edb3cb798,16,0.5,0.6585,0.897,0.8410000000000003,0.9435
5f047d44d191116edb3cb798,17,0.5,0.6576,0.9,0.8598297872340424,0.95125
5f047d44d191116edb3cb798,18,0.5,0.6777,0.881,0.8495106382978722,0.932
5f047d44d191116edb3cb798,19,0.5,0.6721,0.883,0.8557234042553193,0.93375
5f047d44d191116edb3cb798,20,0.5,0.6708000000000001,0.876,0.8705106382978705,0.92025
5f047d44d191116edb3cb798,21,0.5,0.6458999999999999,0.87,0.8429574468085099,0.92125
5f047d44d191116edb3cb798,22,0.5,0.6675,0.891,0.8584468085106389,0.91675
5f047d44d191116edb3cb798,23,0.5,0.6569,0.906,0.8587021276595732,0.9285
5f047d44d191116edb3cb798,24,0.5,0.6668000000000001,0.876,0.8495957446808504,0.92575
5f047d44d191116edb3cb798,25,0.5,0.6579,0.916,0.871361702127658,0.93125
5f047d44d191116edb3cb798,26,0.5,0.6586,0.878,0.8472127659574455,0.94075
5f047d44d191116edb3cb798,27,0.5,0.6534,0.89,0.8591489361702128,0.94175
5f047d44d191116edb3cb798,28,0.5,0.6682000000000001,0.895,0.8767234042553187,0.9405
60ddc4cc0a3f074060092937,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932
60ddc4cc0a3f074060092937,1,0.5,0.6734,0.875,0.8735319148936173,0.93025
60ddc4cc0a3f074060092937,2,0.5,0.6672,0.873,0.8712978723404253,0.93875
60ddc4cc0a3f074060092937,3,0.5,0.6699,0.874,0.8571914893617015,0.925
60ddc4cc0a3f074060092937,4,0.5,0.6604,0.874,0.8659999999999994,0.934
60ddc4cc0a3f074060092937,5,0.5,0.6642,0.884,0.8657446808510635,0.9215
60ddc4cc0a3f074060092937,6,0.5,0.6629,0.873,0.8713617021276593,0.93075
60ddc4cc0a3f074060092937,7,0.5,0.6641,0.892,0.8551063829787229,0.93375
60ddc4cc0a3f074060092937,8,0.5,0.6622000000000001,0.885,0.8668085106382978,0.91375
60ddc4cc0a3f074060092937,9,0.5,0.6641,0.852,0.8697659574468075,0.92525
60ddc4cc0a3f074060092937,10,0.5,0.6649,0.869,0.8567872340425525,0.91475
60ddc4cc0a3f074060092937,11,0.5,0.6632,0.889,0.8730638297872337,0.92325
60ddc4cc0a3f074060092937,12,0.5,0.6728,0.906,0.8677021276595742,0.924
60ddc4cc0a3f074060092937,13,0.5,0.6637,0.899,0.8800638297872326,0.9225
60ddc4cc0a3f074060092937,14,0.5,0.6721999999999999,0.876,0.8717446808510636,0.919
60ddc4cc0a3f074060092937,15,0.5,0.6685,0.861,0.8632978723404249,0.91825
60ddc4cc0a3f074060092937,16,0.5,0.6732,0.914,0.8712127659574458,0.92325
60ddc4cc0a3f074060092937,17,0.5,0.6664,0.871,0.8741702127659566,0.921
60ddc4cc0a3f074060092937,18,0.5,0.6703,0.866,0.8780638297872335,0.93225
60ddc4cc0a3f074060092937,19,0.5,0.6634,0.878,0.8587021276595727,0.9305
60ddc4cc0a3f074060092937,20,0.5,0.6573,0.903,0.870808510638296,0.93275
60ddc4cc0a3f074060092937,21,0.5,0.6531,0.882,0.84923404255319,0.92875
60ddc4cc0a3f074060092937,22,0.5,0.655,0.893,0.8650425531914889,0.925
60ddc4cc0a3f074060092937,23,0.5,0.6559,0.857,0.8611276595744672,0.91125
60ddc4cc0a3f074060092937,24,0.5,0.6745,0.888,0.8788297872340421,0.937
60ddc4cc0a3f074060092937,25,0.5,0.6666000000000001,0.866,0.8778936170212756,0.93325
60ddc4cc0a3f074060092937,26,0.5,0.6593,0.876,0.8686170212765948,0.9345
60ddc4cc0a3f074060092937,27,0.5,0.6714,0.876,0.8787446808510628,0.91375
60ddc4cc0a3f074060092937,28,0.5,0.6724,0.891,0.8747021276595741,0.933
60ddc4cc0a3f074060092937,29,0.5,0.6829,0.867,0.8764680851063824,0.92625
60ddc4cc0a3f074060092937,30,0.5,0.6804,0.854,0.8807234042553186,0.9175
60ddc4cc0a3f074060092937,31,0.5,0.6666000000000001,0.886,0.8687021276595744,0.92375
60ddc4cc0a3f074060092937,32,0.5,0.6703,0.895,0.8773404255319147,0.909
60ddc4cc0a3f074060092937,33,0.5,0.6685,0.881,0.8885319148936163,0.92625
60ddc4cc0a3f074060092937,34,0.5,0.6721,0.886,0.8827659574468077,0.929
60ddc4cc0a3f074060092937,35,0.5,0.6477999999999999,0.883,0.8849361702127655,0.913
60ddc4cc0a3f074060092937,36,0.5,0.6732,0.881,0.8731702127659567,0.9085
60ddc4cc0a3f074060092937,37,0.5,0.6624,0.891,0.8697234042553191,0.9185
5f1c55c8ea92af4d99d03137,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932
5f1c55c8ea92af4d99d03137,1,0.5,0.6734,0.875,0.8735319148936173,0.93025
5f1c55c8ea92af4d99d03137,2,0.5,0.6672,0.873,0.8712978723404253,0.93875
5f1c55c8ea92af4d99d03137,3,0.5,0.6699,0.874,0.8571914893617015,0.925
5f1c55c8ea92af4d99d03137,4,0.5,0.6604,0.874,0.8659999999999994,0.934
5f1c55c8ea92af4d99d03137,5,0.5,0.6634,0.855,0.8531489361702127,0.93325
5f1c55c8ea92af4d99d03137,6,0.5,0.6607000000000001,0.875,0.8561063829787231,0.93525
5f1c55c8ea92af4d99d03137,7,0.5,0.6729,0.894,0.8712127659574461,0.941
5f1c55c8ea92af4d99d03137,8,0.5,0.6668000000000001,0.888,0.8779361702127647,0.9385
5f1c55c8ea92af4d99d03137,9,0.5,0.659,0.887,0.8728723404255316,0.93925
5f1c55c8ea92af4d99d03137,10,0.5,0.6642000000000001,0.884,0.8781489361702132,0.9225
5f1c55c8ea92af4d99d03137,11,0.5,0.6669,0.887,0.8755531914893606,0.942
5f1c55c8ea92af4d99d03137,12,0.5,0.6769000000000001,0.877,0.8760638297872337,0.93175
5f1c55c8ea92af4d99d03137,13,0.5,0.6757,0.851,0.8703191489361705,0.9385
5f1c55c8ea92af4d99d03137,14,0.5,0.6484,0.885,0.8739361702127644,0.93075
5f1c55c8ea92af4d99d03137,15,0.5,0.6783,0.875,0.8709361702127654,0.93725
5f1c55c8ea92af4d99d03137,16,0.5,0.6607000000000001,0.871,0.8801914893617019,0.93575
5f1c55c8ea92af4d99d03137,17,0.5,0.6651,0.88,0.8699361702127653,0.93
5f1c55c8ea92af4d99d03137,18,0.5,0.6559,0.87,0.8877872340425532,0.94425
5f1c55c8ea92af4d99d03137,19,0.5,0.6562,0.883,0.8749787234042546,0.93275
5f1c55c8ea92af4d99d03137,20,0.5,0.6605,0.886,0.8747659574468083,0.92925
5f1c55c8ea92af4d99d03137,21,0.5,0.675,0.876,0.8690000000000003,0.925
5f1c55c8ea92af4d99d03137,22,0.5,0.671,0.872,0.8732553191489352,0.9285
5f1c55c8ea92af4d99d03137,23,0.5,0.6702,0.864,0.8884255319148933,0.92875
5f1c55c8ea92af4d99d03137,24,0.5,0.6832,0.882,0.873851063829786,0.9295
5f1c55c8ea92af4d99d03137,25,0.5,0.6739,0.9,0.8775106382978712,0.92975
5f1c55c8ea92af4d99d03137,26,0.5,0.6598999999999999,0.853,0.8830212765957445,0.9285
5f1c55c8ea92af4d99d03137,27,0.5,0.6639999999999999,0.858,0.8793617021276592,0.932
5f1c55c8ea92af4d99d03137,28,0.5,0.6744,0.869,0.8858297872340415,0.926
5f1c55c8ea92af4d99d03137,29,0.5,0.6746000000000001,0.849,0.8795744680851059,0.93075
5f1c55c8ea92af4d99d03137,30,0.5,0.6855,0.873,0.8787234042553188,0.93825
5b222aff59f9620001c109cb,0,0.5,0.6682999999999999,0.867,0.8587234042553192,0.93625
5b222aff59f9620001c109cb,1,0.5,0.6811,0.866,0.873042553191488,0.93275
5b222aff59f9620001c109cb,2,0.5,0.6718,0.87,0.8728297872340431,0.9175
5b222aff59f9620001c109cb,3,0.5,0.6561,0.879,0.8671702127659567,0.925
5b222aff59f9620001c109cb,4,0.5,0.677,0.894,0.8678085106382973,0.95025
5b222aff59f9620001c109cb,5,0.5,0.6654,0.888,0.849723404255319,0.941
5b222aff59f9620001c109cb,6,0.5,0.6738,0.881,0.860191489361702,0.925
5b222aff59f9620001c109cb,7,0.5,0.6811,0.888,0.8683829787234044,0.93025
5b222aff59f9620001c109cb,8,0.5,0.6758,0.884,0.8375957446808509,0.91425
5b222aff59f9620001c109cb,9,0.5,0.6950000000000001,0.878,0.8701702127659565,0.9465
5b222aff59f9620001c109cb,10,0.5,0.6903999999999999,0.892,0.8519787234042551,0.92625
5b222aff59f9620001c109cb,11,0.5,0.6648000000000001,0.861,0.8531914893617021,0.9375
5b222aff59f9620001c109cb,12,0.5,0.6748000000000001,0.874,0.8594255319148918,0.9245
5b222aff59f9620001c109cb,13,0.5,0.6668000000000001,0.889,0.8561063829787224,0.9435
5b222aff59f9620001c109cb,14,0.5,0.6718999999999999,0.889,0.8881063829787234,0.93275
5b222aff59f9620001c109cb,15,0.5,0.6638999999999999,0.876,0.8717446808510638,0.94225
5b222aff59f9620001c109cb,16,0.5,0.6684,0.886,0.8589999999999999,0.94125
5b222aff59f9620001c109cb,17,0.5,0.6698,0.893,0.8483829787234043,0.939
5b222aff59f9620001c109cb,18,0.5,0.659,0.891,0.8658723404255313,0.93775
5b222aff59f9620001c109cb,19,0.5,0.6583,0.911,0.8709574468085098,0.9355
5b222aff59f9620001c109cb,20,0.5,0.6544000000000001,0.894,0.8608936170212759,0.91675
60f06a479c4f3ec0a536d40a,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932
60f06a479c4f3ec0a536d40a,1,0.5,0.6734,0.875,0.8735319148936173,0.93025
60f06a479c4f3ec0a536d40a,2,0.5,0.6672,0.873,0.8712978723404253,0.93875
60f06a479c4f3ec0a536d40a,3,0.5,0.6699,0.874,0.8571914893617015,0.925
60f06a479c4f3ec0a536d40a,4,0.5,0.6695,0.877,0.8801276595744674,0.9365
60f06a479c4f3ec0a536d40a,5,0.5,0.6819999999999999,0.868,0.8751702127659573,0.92875
60f06a479c4f3ec0a536d40a,6,0.5,0.6902999999999999,0.87,0.881361702127659,0.941
60f06a479c4f3ec0a536d40a,7,0.5,0.6683,0.887,0.8570638297872338,0.94075
60f06a479c4f3ec0a536d40a,8,0.5,0.6721999999999999,0.889,0.8546808510638295,0.9335
60f06a479c4f3ec0a536d40a,9,0.5,0.6739,0.865,0.863702127659575,0.9385
60f06a479c4f3ec0a536d40a,10,0.5,0.6621,0.862,0.8695957446808507,0.935
60f06a479c4f3ec0a536d40a,11,0.5,0.6816,0.884,0.8585531914893614,0.9365
60f06a479c4f3ec0a536d40a,12,0.5,0.6557000000000001,0.882,0.8631702127659572,0.935
60f06a479c4f3ec0a536d40a,13,0.5,0.6838,0.877,0.8573617021276588,0.91925
60f06a479c4f3ec0a536d40a,14,0.5,0.6537999999999999,0.857,0.8597234042553191,0.9265
60f06a479c4f3ec0a536d40a,15,0.5,0.6618999999999999,0.889,0.865872340425532,0.934
60f06a479c4f3ec0a536d40a,16,0.5,0.6673,0.882,0.858255319148935,0.93075
60f06a479c4f3ec0a536d40a,17,0.5,0.6609,0.875,0.8427872340425527,0.92225
60f06a479c4f3ec0a536d40a,18,0.5,0.6555,0.877,0.8562553191489362,0.9335
60f06a479c4f3ec0a536d40a,19,0.5,0.6609,0.864,0.8659148936170206,0.9295
60f06a479c4f3ec0a536d40a,20,0.5,0.6569,0.847,0.8721914893617013,0.93175
60f06a479c4f3ec0a536d40a,21,0.5,0.6612,0.864,0.8549787234042548,0.929
60f06a479c4f3ec0a536d40a,22,0.5,0.6631,0.868,0.8616595744680833,0.93775
60f06a479c4f3ec0a536d40a,23,0.5,0.6725,0.873,0.8613617021276583,0.94325
60f06a479c4f3ec0a536d40a,24,0.5,0.6674,0.898,0.8624042553191482,0.94925
60f06a479c4f3ec0a536d40a,25,0.5,0.6777,0.867,0.8580638297872343,0.9365
63ced242b56ce9d796f4398b,0,0.5,0.6705,0.896,0.8795319148936174,0.93975
63ced242b56ce9d796f4398b,1,0.5,0.6640999999999999,0.863,0.8697234042553187,0.91725
63ced242b56ce9d796f4398b,2,0.5,0.6746000000000001,0.859,0.8911914893617022,0.94325
63ced242b56ce9d796f4398b,3,0.5,0.6739999999999999,0.886,0.8865319148936167,0.92625
63ced242b56ce9d796f4398b,4,0.5,0.6709,0.88,0.8663829787234038,0.93675
63ced242b56ce9d796f4398b,5,0.5,0.6639,0.877,0.8771276595744684,0.92575
63ced242b56ce9d796f4398b,6,0.5,0.6541,0.863,0.8592553191489363,0.9375
63ced242b56ce9d796f4398b,7,0.5,0.6598999999999999,0.868,0.8662765957446803,0.92725
63ced242b56ce9d796f4398b,8,0.5,0.6615,0.87,0.878851063829787,0.92
6116920ff5bcc6aa24f00927,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932
6116920ff5bcc6aa24f00927,1,0.5,0.6789000000000001,0.871,0.8697446808510629,0.9395
6116920ff5bcc6aa24f00927,2,0.5,0.6735,0.862,0.8658936170212759,0.938
6116920ff5bcc6aa24f00927,3,0.5,0.6635,0.882,0.8699787234042548,0.942
6116920ff5bcc6aa24f00927,4,0.5,0.6716,0.89,0.8650638297872344,0.926
6116920ff5bcc6aa24f00927,5,0.5,0.6718000000000001,0.863,0.8587021276595743,0.926
6116920ff5bcc6aa24f00927,6,0.5,0.6732,0.854,0.8688936170212761,0.926
6116920ff5bcc6aa24f00927,7,0.5,0.6667000000000001,0.878,0.8628510638297869,0.93375
6116920ff5bcc6aa24f00927,8,0.5,0.6635,0.867,0.8555744680851055,0.94125
6116920ff5bcc6aa24f00927,9,0.5,0.6768000000000001,0.858,0.8714893617021275,0.93375
6116920ff5bcc6aa24f00927,10,0.5,0.6629999999999999,0.889,0.8666595744680848,0.93675
6116920ff5bcc6aa24f00927,11,0.5,0.6703,0.892,0.887106382978723,0.929
6116920ff5bcc6aa24f00927,12,0.5,0.6779000000000001,0.871,0.8719787234042552,0.9415
6116920ff5bcc6aa24f00927,13,0.5,0.683,0.863,0.8597021276595735,0.93975
6116920ff5bcc6aa24f00927,14,0.5,0.6732,0.888,0.8774255319148937,0.938
6116920ff5bcc6aa24f00927,15,0.5,0.6608,0.862,0.8714680851063817,0.94075
6116920ff5bcc6aa24f00927,16,0.5,0.6731,0.897,0.8735106382978726,0.93875
6116920ff5bcc6aa24f00927,17,0.5,0.6638999999999999,0.894,0.8525744680851054,0.93475
5d9b4e21b56c51035c35cb3d,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932
5d9b4e21b56c51035c35cb3d,1,0.5,0.6734,0.875,0.8735319148936173,0.93025
5d9b4e21b56c51035c35cb3d,2,0.5,0.6672,0.873,0.8712978723404253,0.93875
5d9b4e21b56c51035c35cb3d,3,0.5,0.6699,0.874,0.8571914893617015,0.925
5d9b4e21b56c51035c35cb3d,4,0.5,0.6604,0.874,0.8659999999999994,0.934
5d9b4e21b56c51035c35cb3d,5,0.5,0.6715,0.884,0.8618936170212764,0.931
5d9b4e21b56c51035c35cb3d,6,0.5,0.6817,0.866,0.8625957446808519,0.92325
5d9b4e21b56c51035c35cb3d,7,0.5,0.6761,0.87,0.8644893617021265,0.92075
5d9b4e21b56c51035c35cb3d,8,0.5,0.6618999999999999,0.885,0.8677446808510638,0.92
5d9b4e21b56c51035c35cb3d,9,0.5,0.6684,0.878,0.8766595744680861,0.92225
5d9b4e21b56c51035c35cb3d,10,0.5,0.6705,0.898,0.8705957446808505,0.9305
5d9b4e21b56c51035c35cb3d,11,0.5,0.6838,0.878,0.8729787234042552,0.92875
5d9b4e21b56c51035c35cb3d,12,0.5,0.6706000000000001,0.878,0.856340425531915,0.9285
5d9b4e21b56c51035c35cb3d,13,0.5,0.6737,0.869,0.8739148936170206,0.9365
5d9b4e21b56c51035c35cb3d,14,0.5,0.6617999999999999,0.87,0.8542978723404252,0.93725
5d9b4e21b56c51035c35cb3d,15,0.5,0.6597000000000001,0.891,0.8642340425531913,0.93375
5d9b4e21b56c51035c35cb3d,16,0.5,0.6621,0.895,0.860340425531914,0.93675
5d9b4e21b56c51035c35cb3d,17,0.5,0.6685,0.88,0.8618510638297867,0.929
5d9b4e21b56c51035c35cb3d,18,0.5,0.6724,0.899,0.8654893617021273,0.943
5d9b4e21b56c51035c35cb3d,19,0.5,0.6804,0.884,0.8660425531914889,0.9365
5d9b4e21b56c51035c35cb3d,20,0.5,0.6629,0.906,0.8609787234042552,0.935
5d9b4e21b56c51035c35cb3d,21,0.5,0.6832,0.874,0.8733404255319147,0.92875
5d9b4e21b56c51035c35cb3d,22,0.5,0.677,0.876,0.8645744680851057,0.92725
5d9b4e21b56c51035c35cb3d,23,0.5,0.6814,0.877,0.8789148936170217,0.938
5d9b4e21b56c51035c35cb3d,24,0.5,0.6707000000000001,0.884,0.8808936170212768,0.92225
5d9b4e21b56c51035c35cb3d,25,0.5,0.6719999999999999,0.88,0.8692765957446806,0.92375
5d9b4e21b56c51035c35cb3d,26,0.5,0.6604,0.887,0.8614255319148933,0.9325
5d9b4e21b56c51035c35cb3d,27,0.5,0.6689,0.868,0.8695106382978719,0.92825
5d9b4e21b56c51035c35cb3d,28,0.5,0.6567000000000001,0.875,0.8555319148936151,0.94
5d9b4e21b56c51035c35cb3d,29,0.5,0.6576,0.871,0.8586808510638293,0.91675
5d9b4e21b56c51035c35cb3d,30,0.5,0.6764,0.844,0.8730425531914886,0.94125
5d9b4e21b56c51035c35cb3d,31,0.5,0.6789000000000001,0.889,0.8525106382978715,0.92975
5d9b4e21b56c51035c35cb3d,32,0.5,0.6720999999999999,0.873,0.8537446808510627,0.92725
5d9b4e21b56c51035c35cb3d,33,0.5,0.6759,0.882,0.8634468085106372,0.933
5d9b4e21b56c51035c35cb3d,34,0.5,0.6628000000000001,0.9,0.8487659574468073,0.91875
5d9b4e21b56c51035c35cb3d,35,0.5,0.6718,0.867,0.8600425531914893,0.92625
5d9b4e21b56c51035c35cb3d,36,0.5,0.6668000000000001,0.872,0.8635531914893609,0.93425
5d9b4e21b56c51035c35cb3d,37,0.5,0.6741999999999999,0.878,0.8742978723404251,0.9385
5d9b4e21b56c51035c35cb3d,38,0.5,0.6802,0.864,0.864063829787233,0.9335
5d9b4e21b56c51035c35cb3d,39,0.5,0.6772,0.87,0.8652553191489357,0.921
5d9b4e21b56c51035c35cb3d,40,0.5,0.6843,0.875,0.8635319148936166,0.94675
5d9b4e21b56c51035c35cb3d,41,0.5,0.6644,0.864,0.8615319148936164,0.92975
5d9b4e21b56c51035c35cb3d,42,0.5,0.6788000000000001,0.895,0.8591489361702116,0.938
5d9b4e21b56c51035c35cb3d,43,0.5,0.6631,0.867,0.8671702127659567,0.935
5d9b4e21b56c51035c35cb3d,44,0.5,0.6711,0.866,0.8653404255319141,0.93925
5d9b4e21b56c51035c35cb3d,45,0.5,0.6638999999999999,0.871,0.8698510638297878,0.9185
5d9b4e21b56c51035c35cb3d,46,0.5,0.6634,0.886,0.8460425531914896,0.9405
5d9b4e21b56c51035c35cb3d,47,0.5,0.6743,0.895,0.857872340425531,0.93525
5d9b4e21b56c51035c35cb3d,48,0.5,0.6746000000000001,0.882,0.8540425531914886,0.937
5d9b4e21b56c51035c35cb3d,49,0.5,0.6751,0.886,0.8757446808510637,0.93625
5d9b4e21b56c51035c35cb3d,50,0.5,0.6764,0.89,0.8538085106382974,0.92575
5d9b4e21b56c51035c35cb3d,51,0.5,0.6844,0.858,0.8549361702127655,0.94075
5d9b4e21b56c51035c35cb3d,52,0.5,0.6777,0.866,0.8481063829787233,0.93475
5d9b4e21b56c51035c35cb3d,53,0.5,0.6724,0.869,0.8593617021276588,0.92975
5d9b4e21b56c51035c35cb3d,54,0.5,0.6672,0.878,0.8541489361702129,0.9445
5d9b4e21b56c51035c35cb3d,55,0.5,0.6796,0.883,0.8448510638297876,0.937
5d9b4e21b56c51035c35cb3d,56,0.5,0.6677000000000001,0.881,0.8440638297872333,0.9375
5d9b4e21b56c51035c35cb3d,57,0.5,0.6695,0.882,0.8559361702127661,0.93325
5d9b4e21b56c51035c35cb3d,58,0.5,0.6617999999999999,0.888,0.8563191489361693,0.92325
5d9b4e21b56c51035c35cb3d,59,0.5,0.6687,0.891,0.8461489361702128,0.9405
5d9b4e21b56c51035c35cb3d,60,0.5,0.6842,0.882,0.8601063829787237,0.94075
5d9b4e21b56c51035c35cb3d,61,0.5,0.6801,0.86,0.865553191489361,0.937
5d9b4e21b56c51035c35cb3d,62,0.5,0.6716,0.889,0.8630425531914894,0.924
5d9b4e21b56c51035c35cb3d,63,0.5,0.6669,0.877,0.83995744680851,0.9465
5d9b4e21b56c51035c35cb3d,64,0.5,0.6835,0.883,0.858297872340425,0.93325
5d9b4e21b56c51035c35cb3d,65,0.5,0.6682,0.872,0.8355319148936168,0.93525
5d9b4e21b56c51035c35cb3d,66,0.5,0.6712,0.878,0.8466382978723395,0.93575
