participant_id,iteration,fs,accuracy
60f06a479c4f3ec0a536d40a,0,0.5,71.2
60f06a479c4f3ec0a536d40a,1,0.5,71.7
60f06a479c4f3ec0a536d40a,2,0.5,70.19999999999999
60f06a479c4f3ec0a536d40a,3,0.5,70.19999999999999
60f06a479c4f3ec0a536d40a,4,0.5,70.19999999999999
60f06a479c4f3ec0a536d40a,5,0.5,72.1
60f06a479c4f3ec0a536d40a,6,0.5,71.0
60f06a479c4f3ec0a536d40a,7,0.5,71.5
60f06a479c4f3ec0a536d40a,8,0.5,69.3
60f06a479c4f3ec0a536d40a,9,0.5,69.6
60f06a479c4f3ec0a536d40a,10,0.5,71.6
60f06a479c4f3ec0a536d40a,11,0.5,70.0
60f06a479c4f3ec0a536d40a,12,0.5,71.2
60f06a479c4f3ec0a536d40a,13,0.5,70.19999999999999
60f06a479c4f3ec0a536d40a,14,0.5,70.6
63ced242b56ce9d796f4398b,0,0.5,68.89999999999999
63ced242b56ce9d796f4398b,1,0.5,71.0
63ced242b56ce9d796f4398b,2,0.5,69.19999999999999
63ced242b56ce9d796f4398b,3,0.5,69.3
63ced242b56ce9d796f4398b,4,0.5,68.8
63ced242b56ce9d796f4398b,5,0.5,69.3
6116920ff5bcc6aa24f00927,0,0.5,70.5
6116920ff5bcc6aa24f00927,1,0.5,71.89999999999999
6116920ff5bcc6aa24f00927,2,0.5,70.5
5d9b4e21b56c51035c35cb3d,0,0.5,72.0
5d9b4e21b56c51035c35cb3d,1,0.5,71.8
5fdb9ccbe6b281016f79a732,0,0.5,70.1
5fdb9ccbe6b281016f79a732,1,0.5,71.0
60febbf6684ed23d1eec2db6,0,0.5,70.19999999999999
60febbf6684ed23d1eec2db6,1,0.5,69.5
654ce65838678c566569c723,0,0.5,70.8
654ce65838678c566569c723,1,0.5,70.8
654ce65838678c566569c723,2,0.5,69.3
654ce65838678c566569c723,3,0.5,69.89999999999999
654ce65838678c566569c723,4,0.5,71.0
654ce65838678c566569c723,5,0.5,70.1
654ce65838678c566569c723,6,0.5,70.89999999999999
654ce65838678c566569c723,7,0.5,72.1
654ce65838678c566569c723,8,0.5,70.3
64f9f86e6bf2358fd13945f1,0,0.5,68.8
64f9f86e6bf2358fd13945f1,1,0.5,69.8
64f9f86e6bf2358fd13945f1,2,0.5,70.0
64f9f86e6bf2358fd13945f1,3,0.5,71.2
64f9f86e6bf2358fd13945f1,4,0.5,69.0
64f9f86e6bf2358fd13945f1,5,0.5,71.7
64f9f86e6bf2358fd13945f1,6,0.5,70.89999999999999
64f9f86e6bf2358fd13945f1,7,0.5,69.89999999999999
64f9f86e6bf2358fd13945f1,8,0.5,70.5
64f9f86e6bf2358fd13945f1,9,0.5,72.1
6507355f07adea6bb9abb279,0,0.5,69.3
6507355f07adea6bb9abb279,1,0.5,69.19999999999999
6507355f07adea6bb9abb279,2,0.5,71.2
6507355f07adea6bb9abb279,3,0.5,69.89999999999999
6507355f07adea6bb9abb279,4,0.5,71.0
6507355f07adea6bb9abb279,5,0.5,71.3
6507355f07adea6bb9abb279,6,0.5,71.2
6507355f07adea6bb9abb279,7,0.5,71.0
