Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id,CMA_DemographicParityRatio,CMA_AverageOddsDifference
FLAG_OWN_REALTY,0.961220597584234,0.03896594861643715,0.5,6,61684bae4ac887b438246ff6,0.9523798699963347,0.04278182364831312
NAME_TYPE_SUITE,0.6967821782178217,0.6428571428571428,0.5,6,61684bae4ac887b438246ff6,0.6233498349834984,0.5634276437847866
NAME_INCOME_TYPE,0.7622912801484231,0.24122733058903273,0.5,6,61684bae4ac887b438246ff6,0.7285415803051837,0.2708778219416518
NAME_EDUCATION_TYPE,0.5882352941176471,0.3792656292656293,0.5,6,61684bae4ac887b438246ff6,0.5795518207282913,0.36740727740727736
NAME_FAMILY_STATUS,0.6653886371558034,0.2658133413066929,0.5,6,61684bae4ac887b438246ff6,0.7044467264969975,0.2320430464362934
NAME_HOUSING_TYPE,0.5833333333333333,0.5119617224880383,0.5,6,61684bae4ac887b438246ff6,0.4423648247177659,0.5885642685607951
OCCUPATION_TYPE,0.36363636363636365,0.875,0.5,6,61684bae4ac887b438246ff6,0.23809523809523808,0.9249999999999999
WEEKDAY_APPR_PROCESS_START,0.8136363636363636,0.1671891885306519,0.5,6,61684bae4ac887b438246ff6,0.8127749980434189,0.16479797478865385
ORGANIZATION_TYPE,0.0,1.0,0.5,6,61684bae4ac887b438246ff6,0.04081632653061224,1.0
CNT_CHILDREN,0.8597218384452426,0.12316775766910537,0.5,7,61684bae4ac887b438246ff6,0.854211376684781,0.17003273007316136
AMT_INCOME_TOTAL,0.8181818181818182,0.16401858976202538,0.5,7,61684bae4ac887b438246ff6,0.7725722489495773,0.20805233079881374
AMT_CREDIT,0.7823900237693341,0.23173241077260764,0.5,7,61684bae4ac887b438246ff6,0.7594681689942345,0.2221420990664556
AMT_ANNUITY,0.8188311688311688,0.12395113960449711,0.5,7,61684bae4ac887b438246ff6,0.7579491531055425,0.22312711392509488
AMT_GOODS_PRICE,0.742149768407866,0.28638789407101506,0.5,7,61684bae4ac887b438246ff6,0.7601373968156915,0.2405328659309551
REGION_POPULATION_RELATIVE,0.8503387533875338,0.1480707664521944,0.5,7,61684bae4ac887b438246ff6,0.8005396862889747,0.1932125542986953
AGE,0.5815815815815816,0.3894453004622496,0.5,7,61684bae4ac887b438246ff6,0.6315701323992118,0.3229251099040213
YEARS_EMPLOYED,0.6550680786686838,0.40607147676667715,0.5,7,61684bae4ac887b438246ff6,0.6431543116490166,0.414796624083487
YEARS_REGISTRATION,0.7606520715630886,0.17489321171353123,0.5,7,61684bae4ac887b438246ff6,0.8007228916846525,0.15116169385234782
YEARS_ID_PUBLISH,0.8923643175641804,0.08994276749422586,0.5,7,61684bae4ac887b438246ff6,0.8410774206091363,0.12614760334355454
FLAG_MOBIL,,,0.5,7,61684bae4ac887b438246ff6,,
FLAG_EMP_PHONE,0.8647176304855649,0.17233285459612577,0.5,7,61684bae4ac887b438246ff6,0.8526653634827471,0.15985687068676668
FLAG_WORK_PHONE,0.8624425790817883,0.0884518940568331,0.5,7,61684bae4ac887b438246ff6,0.8837886898856744,0.0711283466167633
FLAG_CONT_MOBILE,0.728184553660983,0.3395087719298246,0.5,7,61684bae4ac887b438246ff6,0.7130140421263792,0.3541740890688259
FLAG_PHONE,0.8797771587743732,0.08665150430861124,0.5,7,61684bae4ac887b438246ff6,0.8761083628188178,0.0793108172867005
FLAG_EMAIL,0.9440641711229946,0.06255085340191718,0.5,7,61684bae4ac887b438246ff6,0.8922611289496123,0.0730696165536591
CNT_FAM_MEMBERS,0.8522274538210793,0.13232984293193711,0.5,7,61684bae4ac887b438246ff6,0.8339767084494696,0.19382790917859832
REGION_RATING_CLIENT,0.7796337713167459,0.1581747621861781,0.5,7,61684bae4ac887b438246ff6,0.7066009065646626,0.2399551186047373
REGION_RATING_CLIENT_W_CITY,0.7673463177115033,0.16865697473517383,0.5,7,61684bae4ac887b438246ff6,0.6846328386886398,0.24756157211257104
HOUR_APPR_PROCESS_START,0.8335882532884674,0.15895397259464497,0.5,7,61684bae4ac887b438246ff6,0.8438578417684477,0.13837255627722084
REG_REGION_NOT_LIVE_REGION,0.838734869191722,0.26372347906887,0.5,7,61684bae4ac887b438246ff6,0.9056043421282992,0.21877173846813935
REG_REGION_NOT_WORK_REGION,0.906578947368421,0.04450059651106503,0.5,7,61684bae4ac887b438246ff6,0.9187070254601708,0.07918116278933664
LIVE_REGION_NOT_WORK_REGION,0.9016968433026826,0.1000379336505966,0.5,7,61684bae4ac887b438246ff6,0.9062522085254486,0.08361295031841276
REG_CITY_NOT_LIVE_CITY,0.6066331263826447,0.2612784869043726,0.5,7,61684bae4ac887b438246ff6,0.6205541885007682,0.2543749643129662
REG_CITY_NOT_WORK_CITY,0.7372261725202901,0.19818248735508495,0.5,7,61684bae4ac887b438246ff6,0.7289292470464983,0.21442329806768415
LIVE_CITY_NOT_WORK_CITY,0.821368768860195,0.13439250735293157,0.5,7,61684bae4ac887b438246ff6,0.8021725004076152,0.15944765183368914
OBS_30_CNT_SOCIAL_CIRCLE,0.9896807676060587,0.1541381863750284,0.5,7,61684bae4ac887b438246ff6,0.9390528652655288,0.09045579891854372
DEF_30_CNT_SOCIAL_CIRCLE,0.7066729176433817,0.18815260144503765,0.5,7,61684bae4ac887b438246ff6,0.7618346004609811,0.1373449703116452
OBS_60_CNT_SOCIAL_CIRCLE,0.9638095238095237,0.1362595331936907,0.5,7,61684bae4ac887b438246ff6,0.9262612591299778,0.10209192549119278
DEF_60_CNT_SOCIAL_CIRCLE,0.7973372781065089,0.1372674649222474,0.5,7,61684bae4ac887b438246ff6,0.75997322005947,0.13588092724937978
YEARS_LAST_PHONE_CHANGE,0.7404858299595142,0.20538628857075528,0.5,7,61684bae4ac887b438246ff6,0.743403698748952,0.2096108533282573
AMT_REQ_CREDIT_BUREAU_HOUR,0.9504744958481612,0.3718798003072197,0.5,7,61684bae4ac887b438246ff6,0.8675860023724793,0.3424959197388633
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.2801047120418848,0.5,7,61684bae4ac887b438246ff6,0.47916666666666663,0.3223985602094241
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7080687830687831,0.5,7,61684bae4ac887b438246ff6,0.16547438440891585,0.6205947209057399
AMT_REQ_CREDIT_BUREAU_MON,0.7399425287356322,0.3389438676184296,0.5,7,61684bae4ac887b438246ff6,0.8302223909574126,0.210766649091499
AMT_REQ_CREDIT_BUREAU_QRT,0.9038691390909402,0.11540775401069525,0.5,7,61684bae4ac887b438246ff6,0.8664593782689204,0.14377920894465016
AMT_REQ_CREDIT_BUREAU_YEAR,0.9220581655480985,0.11388607167004733,0.5,7,61684bae4ac887b438246ff6,0.9453624319604103,0.10850691283841372
NAME_CONTRACT_TYPE,0.8123026475589021,0.09562739328246134,0.5,7,61684bae4ac887b438246ff6,0.794364215060543,0.14464263778749406
CODE_GENDER,0.8404040404040405,0.1524588992858396,0.5,7,61684bae4ac887b438246ff6,0.8312839270503809,0.1549875314491731
FLAG_OWN_CAR,0.8223566938737217,0.07101502812824478,0.5,7,61684bae4ac887b438246ff6,0.8049839662884,0.09012135418230371
FLAG_OWN_REALTY,0.9035433070866142,0.09941237531931454,0.5,7,61684bae4ac887b438246ff6,0.9462752996326196,0.049860642607188296
NAME_TYPE_SUITE,0.7153465346534653,0.4594298245614035,0.5,7,61684bae4ac887b438246ff6,0.6348494224422442,0.5504279163818637
NAME_INCOME_TYPE,0.7804452690166976,0.23606957463340442,0.5,7,61684bae4ac887b438246ff6,0.735029541394123,0.2665267910281208
NAME_EDUCATION_TYPE,0.6176470588235294,0.43777777777777777,0.5,7,61684bae4ac887b438246ff6,0.5843137254901961,0.37620358995358993
NAME_FAMILY_STATUS,0.6974555594283722,0.2525418015102481,0.5,7,61684bae4ac887b438246ff6,0.7035728306134194,0.23460539082053772
NAME_HOUSING_TYPE,0.4035947712418301,0.6043956043956045,0.5,7,61684bae4ac887b438246ff6,0.43751856803327394,0.5905431855401464
OCCUPATION_TYPE,0.0,1.0,0.5,7,61684bae4ac887b438246ff6,0.20833333333333331,0.934375
WEEKDAY_APPR_PROCESS_START,0.7438961038961039,0.17697444831591178,0.5,7,61684bae4ac887b438246ff6,0.8041651362750045,0.16632003397956108
ORGANIZATION_TYPE,0.0,1.0,0.5,7,61684bae4ac887b438246ff6,0.03571428571428571,1.0
CNT_CHILDREN,0.9219858156028369,0.07846232832755745,0.5,8,61684bae4ac887b438246ff6,0.8617418698978982,0.15985824099031648
AMT_INCOME_TOTAL,0.7649368863955119,0.18868168466792318,0.5,8,61684bae4ac887b438246ff6,0.771723875332459,0.20590003678427035
AMT_CREDIT,0.7362287210824967,0.2838775861745509,0.5,8,61684bae4ac887b438246ff6,0.7568860081151525,0.22900159763402173
AMT_ANNUITY,0.8132034632034633,0.17467330542504278,0.5,8,61684bae4ac887b438246ff6,0.7640885208942003,0.2177433574250891
AMT_GOODS_PRICE,0.7412078583555664,0.3003785330616541,0.5,8,61684bae4ac887b438246ff6,0.7580341147645666,0.24718238450103275
REGION_POPULATION_RELATIVE,0.7757158006362672,0.22169470542412295,0.5,8,61684bae4ac887b438246ff6,0.7977814767720072,0.19637723775707616
AGE,0.4918518518518518,0.48820071171766083,0.5,8,61684bae4ac887b438246ff6,0.6160458790050607,0.34128906566109235
YEARS_EMPLOYED,0.6384266263237519,0.40968692366515225,0.5,8,61684bae4ac887b438246ff6,0.6426290132795427,0.41422887959256094
YEARS_REGISTRATION,0.7735304724125497,0.15062970397421416,0.5,8,61684bae4ac887b438246ff6,0.79770151176553,0.1511025838658885
YEARS_ID_PUBLISH,0.7864464472208254,0.18437156211915695,0.5,8,61684bae4ac887b438246ff6,0.8350073124548795,0.13261693209639927
FLAG_MOBIL,,,0.5,8,61684bae4ac887b438246ff6,,
FLAG_EMP_PHONE,0.8071961629698889,0.20887523104165862,0.5,8,61684bae4ac887b438246ff6,0.8476132300924295,0.16530335517064357
FLAG_WORK_PHONE,0.8815138203932771,0.07175861721133991,0.5,8,61684bae4ac887b438246ff6,0.8835359266087414,0.07119837668282737
FLAG_CONT_MOBILE,0.7091273821464393,0.34538731443994597,0.5,8,61684bae4ac887b438246ff6,0.7125821910174969,0.35319778077672814
FLAG_PHONE,0.9042560082917666,0.04807520521583919,0.5,8,61684bae4ac887b438246ff6,0.8792358789824788,0.07584019372327146
FLAG_EMAIL,0.8982908671489986,0.09978723404255319,0.5,8,61684bae4ac887b438246ff6,0.8929310998606552,0.07603824071909177
CNT_FAM_MEMBERS,0.8856573705179281,0.12565445026178013,0.5,8,61684bae4ac887b438246ff6,0.8397190042348538,0.18625308041006294
REGION_RATING_CLIENT,0.6826484018264841,0.24485844246402155,0.5,8,61684bae4ac887b438246ff6,0.7039395171493094,0.24049993236688
REGION_RATING_CLIENT_W_CITY,0.6553859447004609,0.2570202420590878,0.5,8,61684bae4ac887b438246ff6,0.6813831838010643,0.2486125354399618
HOUR_APPR_PROCESS_START,0.9462353145436657,0.08127658328663229,0.5,8,61684bae4ac887b438246ff6,0.8552331165212497,0.13202855927826654
REG_REGION_NOT_LIVE_REGION,0.9676972773419474,0.027408876149758732,0.5,8,61684bae4ac887b438246ff6,0.9125035571520379,0.19750919821054153
REG_REGION_NOT_WORK_REGION,0.9853801169590645,0.06384555369096365,0.5,8,61684bae4ac887b438246ff6,0.9261151467378256,0.07747720622285074
LIVE_REGION_NOT_WORK_REGION,0.936425712267483,0.09791135020806035,0.5,8,61684bae4ac887b438246ff6,0.9096048200523413,0.0852016614172625
REG_CITY_NOT_LIVE_CITY,0.5179912362042945,0.33591880486070375,0.5,8,61684bae4ac887b438246ff6,0.6091583049122711,0.2634353910404926
REG_CITY_NOT_WORK_CITY,0.6926869111169452,0.24894927122420468,0.5,8,61684bae4ac887b438246ff6,0.7249023208321035,0.21825951730729753
LIVE_CITY_NOT_WORK_CITY,0.7940982766821557,0.1714110932101808,0.5,8,61684bae4ac887b438246ff6,0.8012753644381196,0.16077692309774377
OBS_30_CNT_SOCIAL_CIRCLE,0.9441150454103574,0.11282467532467536,0.5,8,61684bae4ac887b438246ff6,0.9396153297260652,0.09294122963033612
DEF_30_CNT_SOCIAL_CIRCLE,0.7790641582247949,0.15037462191954826,0.5,8,61684bae4ac887b438246ff6,0.7637489957680715,0.13879270937918997
OBS_60_CNT_SOCIAL_CIRCLE,0.9393819855358316,0.10658013721519982,0.5,8,61684bae4ac887b438246ff6,0.9277191176195172,0.10259061568274913
DEF_60_CNT_SOCIAL_CIRCLE,0.8024316109422491,0.1275354251125558,0.5,8,61684bae4ac887b438246ff6,0.7646908190464454,0.1349536492341771
YEARS_LAST_PHONE_CHANGE,0.7556140350877193,0.22489561939914426,0.5,8,61684bae4ac887b438246ff6,0.7447604027865927,0.21130916066946695
AMT_REQ_CREDIT_BUREAU_HOUR,0.9341637010676157,0.40056163594470046,0.5,8,61684bae4ac887b438246ff6,0.8749835244497166,0.3489476659839563
AMT_REQ_CREDIT_BUREAU_DAY,0.16666666666666666,0.6734293193717278,0.5,8,61684bae4ac887b438246ff6,0.4444444444444444,0.3614019778941245
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7583333333333333,0.5,8,61684bae4ac887b438246ff6,0.1470883416968141,0.6358990111754725
AMT_REQ_CREDIT_BUREAU_MON,0.9220128307939054,0.1573175787728026,0.5,8,61684bae4ac887b438246ff6,0.840421328717023,0.20482786350053273
AMT_REQ_CREDIT_BUREAU_QRT,0.8947395698367453,0.1585810023310023,0.5,8,61684bae4ac887b438246ff6,0.8696016217764565,0.14542385265424482
AMT_REQ_CREDIT_BUREAU_YEAR,0.9606237093069123,0.06609195402298851,0.5,8,61684bae4ac887b438246ff6,0.947058129443355,0.10379413963669981
NAME_CONTRACT_TYPE,0.8292280345352971,0.0977761522390872,0.5,8,61684bae4ac887b438246ff6,0.7982379727799601,0.13943525050433775
CODE_GENDER,0.8140543007072781,0.15935352720192458,0.5,8,61684bae4ac887b438246ff6,0.8293695241233695,0.15547264208836772
FLAG_OWN_CAR,0.8515981735159818,0.10107304907134546,0.5,8,61684bae4ac887b438246ff6,0.8101633226470201,0.09133820916997502
FLAG_OWN_REALTY,0.9386503067484663,0.06228434040496064,0.5,8,61684bae4ac887b438246ff6,0.9454280782010469,0.05124105347360745
NAME_TYPE_SUITE,0.698019801980198,0.6428571428571428,0.5,8,61684bae4ac887b438246ff6,0.6418683535020169,0.5606978304346726
NAME_INCOME_TYPE,0.7428813422602242,0.26436361741239794,0.5,8,61684bae4ac887b438246ff6,0.7359019637125787,0.2662864384041516
NAME_EDUCATION_TYPE,0.6666666666666666,0.39352989352989354,0.5,8,61684bae4ac887b438246ff6,0.5934640522875817,0.37812873479540143
NAME_FAMILY_STATUS,0.6397350993377483,0.33861920172599785,0.5,8,61684bae4ac887b438246ff6,0.696479749360567,0.24616248092114437
NAME_HOUSING_TYPE,0.41666666666666663,0.7258522727272727,0.5,8,61684bae4ac887b438246ff6,0.4352016901036509,0.6055775285609382
OCCUPATION_TYPE,0.0,1.0,0.5,8,61684bae4ac887b438246ff6,0.18518518518518517,0.9416666666666667
WEEKDAY_APPR_PROCESS_START,0.7544455544455544,0.19086333720480067,0.5,8,61684bae4ac887b438246ff6,0.7986407382939545,0.16904706767125438
ORGANIZATION_TYPE,0.0,1.0,0.5,8,61684bae4ac887b438246ff6,0.031746031746031744,1.0
CNT_CHILDREN,0.7749071259709557,0.2979206777050443,0.5,9,61684bae4ac887b438246ff6,0.8530583955052039,0.17366448466178924
AMT_INCOME_TOTAL,0.7749712973593571,0.2741504303984532,0.5,9,61684bae4ac887b438246ff6,0.7720486175351488,0.21272507614568864
AMT_CREDIT,0.8223264975089792,0.15392892016003984,0.5,9,61684bae4ac887b438246ff6,0.7634300570545351,0.22149432988662357
AMT_ANNUITY,0.7344632768361582,0.27962382445141065,0.5,9,61684bae4ac887b438246ff6,0.7611259964883962,0.22393140412772125
AMT_GOODS_PRICE,0.8115942028985507,0.1952124308812207,0.5,9,61684bae4ac887b438246ff6,0.7633901235779649,0.24198538913905154
REGION_POPULATION_RELATIVE,0.8036529680365296,0.22289215650935643,0.5,9,61684bae4ac887b438246ff6,0.7983686258984595,0.19902872963230417
AGE,0.6061554512258738,0.32785961603173763,0.5,9,61684bae4ac887b438246ff6,0.615056836227142,0.3399461206981569
YEARS_EMPLOYED,0.6550680786686838,0.3996615087040619,0.5,9,61684bae4ac887b438246ff6,0.6438729198184568,0.4127721425037111
YEARS_REGISTRATION,0.8509887005649717,0.16258757910370653,0.5,9,61684bae4ac887b438246ff6,0.8030302306454742,0.1522510833896703
YEARS_ID_PUBLISH,0.8360026560424967,0.148562855755107,0.5,9,61684bae4ac887b438246ff6,0.8351068468136413,0.13421152446227003
FLAG_MOBIL,,,0.5,9,61684bae4ac887b438246ff6,,
FLAG_EMP_PHONE,0.8726276140706084,0.14480031363998364,0.5,9,61684bae4ac887b438246ff6,0.8501146684902474,0.16325305101757756
FLAG_WORK_PHONE,0.9220941995899694,0.035553550509523024,0.5,9,61684bae4ac887b438246ff6,0.8873917539068641,0.06763389406549694
FLAG_CONT_MOBILE,0.7171514543630892,0.3454844804318489,0.5,9,61684bae4ac887b438246ff6,0.7130391173520562,0.3524264507422402
FLAG_PHONE,0.8605756731662024,0.09545418174840847,0.5,9,61684bae4ac887b438246ff6,0.877369858400851,0.07780159252578515
FLAG_EMAIL,0.9091957638670441,0.09972644376899698,0.5,9,61684bae4ac887b438246ff6,0.8945575662612942,0.07840706102408229
CNT_FAM_MEMBERS,0.771286231884058,0.3003605238632462,0.5,9,61684bae4ac887b438246ff6,0.8328757269997743,0.1976638247553813
REGION_RATING_CLIENT,0.6882564170767389,0.2683980469850752,0.5,9,61684bae4ac887b438246ff6,0.7023712071420524,0.24328974382869953
REGION_RATING_CLIENT_W_CITY,0.6673020527859238,0.2758184783347301,0.5,9,61684bae4ac887b438246ff6,0.6799750706995502,0.25133312972943866
HOUR_APPR_PROCESS_START,0.8931826467371491,0.0817751978510256,0.5,9,61684bae4ac887b438246ff6,0.8590280695428397,0.12700322313554246
REG_REGION_NOT_LIVE_REGION,0.8959390862944162,0.05029784345933391,0.5,9,61684bae4ac887b438246ff6,0.9108471100662758,0.18278806273542075
REG_REGION_NOT_WORK_REGION,0.8921052631578947,0.09641667746904628,0.5,9,61684bae4ac887b438246ff6,0.9227141583798325,0.0793711533474703
LIVE_REGION_NOT_WORK_REGION,0.9165145985401459,0.09588822217624204,0.5,9,61684bae4ac887b438246ff6,0.9102957979011217,0.08627031749316046
REG_CITY_NOT_LIVE_CITY,0.7049090510628971,0.17575736969690678,0.5,9,61684bae4ac887b438246ff6,0.6187333795273338,0.254667588906134
REG_CITY_NOT_WORK_CITY,0.7101839779805883,0.22622033784175188,0.5,9,61684bae4ac887b438246ff6,0.723430486546952,0.21905559936074295
LIVE_CITY_NOT_WORK_CITY,0.7578223959035171,0.20106588060296696,0.5,9,61684bae4ac887b438246ff6,0.7969300675846595,0.1648058188482661
OBS_30_CNT_SOCIAL_CIRCLE,0.9371102327624067,0.0775620870357713,0.5,9,61684bae4ac887b438246ff6,0.9393648200296993,0.09140331537087965
DEF_30_CNT_SOCIAL_CIRCLE,0.6134852801519467,0.2303005150068856,0.5,9,61684bae4ac887b438246ff6,0.7487226242064591,0.14794348994195955
OBS_60_CNT_SOCIAL_CIRCLE,0.9680134680134681,0.08720866607664443,0.5,9,61684bae4ac887b438246ff6,0.9317485526589122,0.10105242072213864
DEF_60_CNT_SOCIAL_CIRCLE,0.7399103139013453,0.15529844942999357,0.5,9,61684bae4ac887b438246ff6,0.7622127685319354,0.13698812925375875
YEARS_LAST_PHONE_CHANGE,0.7378843147472641,0.20763803324528915,0.5,9,61684bae4ac887b438246ff6,0.7440727939826599,0.21094204792704918
AMT_REQ_CREDIT_BUREAU_HOUR,0.7497034400948992,0.3199644777265745,0.5,9,61684bae4ac887b438246ff6,0.8624555160142349,0.3460493471582181
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.2774869109947644,0.5,9,61684bae4ac887b438246ff6,0.45,0.3530104712041885
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7080687830687831,0.5,9,61684bae4ac887b438246ff6,0.13237950752713268,0.6431159883648035
AMT_REQ_CREDIT_BUREAU_MON,0.7314814814814815,0.38242212848799484,0.5,9,61684bae4ac887b438246ff6,0.8295273439934687,0.22258728999927896
AMT_REQ_CREDIT_BUREAU_QRT,0.8314606741573034,0.13699409250879835,0.5,9,61684bae4ac887b438246ff6,0.8657875270145412,0.14458087663970018
AMT_REQ_CREDIT_BUREAU_YEAR,0.8894476718980318,0.12062101910828021,0.5,9,61684bae4ac887b438246ff6,0.9412970836888226,0.10547682758385786
NAME_CONTRACT_TYPE,0.7884303478104163,0.14041883482125544,0.5,9,61684bae4ac887b438246ff6,0.7972572102830057,0.1395336089360295
CODE_GENDER,0.8649643432252129,0.08993425082547815,0.5,9,61684bae4ac887b438246ff6,0.8329290060335538,0.14891880296207877
FLAG_OWN_CAR,0.7964247307638358,0.13144228283632514,0.5,9,61684bae4ac887b438246ff6,0.8087894634587016,0.09534861653661003
FLAG_OWN_REALTY,0.941762690750545,0.05826810475241903,0.5,9,61684bae4ac887b438246ff6,0.9450615394559968,0.05194375860148861
NAME_TYPE_SUITE,0.6,0.7857142857142857,0.5,9,61684bae4ac887b438246ff6,0.6376815181518152,0.5831994759626339
NAME_INCOME_TYPE,0.7931354359925789,0.20339049248623717,0.5,9,61684bae4ac887b438246ff6,0.7416253109405787,0.2599968438123602
NAME_EDUCATION_TYPE,0.6652542372881356,0.27484302484302486,0.5,9,61684bae4ac887b438246ff6,0.6006430707876371,0.3678001638001638
NAME_FAMILY_STATUS,0.6586719169500627,0.26108510802660734,0.5,9,61684bae4ac887b438246ff6,0.6926989661195166,0.2476547436316907
NAME_HOUSING_TYPE,0.5637254901960784,0.481348814229249,0.5,9,61684bae4ac887b438246ff6,0.44805407011289367,0.5931546571277693
OCCUPATION_TYPE,0.3333333333333333,0.875,0.5,9,61684bae4ac887b438246ff6,0.2,0.9349999999999999
WEEKDAY_APPR_PROCESS_START,0.7510489510489511,0.19547085705622289,0.5,9,61684bae4ac887b438246ff6,0.7938815595694542,0.17168944660975122
ORGANIZATION_TYPE,0.0,1.0,0.5,9,61684bae4ac887b438246ff6,0.02857142857142857,1.0
CNT_CHILDREN,0.7760047281323877,0.3013477088948787,0.5,10,61684bae4ac887b438246ff6,0.8460535166531298,0.18527205050116102
AMT_INCOME_TOTAL,0.8003487358326069,0.14568927338760046,0.5,10,61684bae4ac887b438246ff6,0.7746213555621904,0.20663091225858973
AMT_CREDIT,0.8177954356463087,0.15111812449794398,0.5,10,61684bae4ac887b438246ff6,0.7683723641992419,0.2150964930331072
AMT_ANNUITY,0.7848639455782312,0.18445580055153563,0.5,10,61684bae4ac887b438246ff6,0.7632839918601992,0.22034271289352256
AMT_GOODS_PRICE,0.8091608568435501,0.1578828623016521,0.5,10,61684bae4ac887b438246ff6,0.7675510993293817,0.23433970488110614
REGION_POPULATION_RELATIVE,0.7976658798846054,0.19845640562830708,0.5,10,61684bae4ac887b438246ff6,0.7983047398971999,0.19897670017739533
AGE,0.5928571428571429,0.34598099640472524,0.5,10,61684bae4ac887b438246ff6,0.6130386822844148,0.34049474576239036
YEARS_EMPLOYED,0.649016641452345,0.41510728262336377,0.5,10,61684bae4ac887b438246ff6,0.6443405308760831,0.41298442796913404
YEARS_REGISTRATION,0.7703625235404897,0.26912417118000886,0.5,10,61684bae4ac887b438246ff6,0.8000604390904755,0.16287590955242837
YEARS_ID_PUBLISH,0.8459407403498589,0.14146702468923847,0.5,10,61684bae4ac887b438246ff6,0.8360917462260247,0.13487111539199442
FLAG_MOBIL,,,0.5,10,61684bae4ac887b438246ff6,,
FLAG_EMP_PHONE,0.8348179773701595,0.2133075396884579,0.5,10,61684bae4ac887b438246ff6,0.8487240602066031,0.16780345907856667
FLAG_WORK_PHONE,0.8510493827160494,0.10500150687873117,0.5,10,61684bae4ac887b438246ff6,0.8840879019804265,0.07103094977579096
FLAG_CONT_MOBILE,0.7181544633901705,0.3488906882591093,0.5,10,61684bae4ac887b438246ff6,0.7135041488100666,0.3521050177892283
FLAG_PHONE,0.8735775759771164,0.06802914581660924,0.5,10,61684bae4ac887b438246ff6,0.8770251054532389,0.07691318827949645
FLAG_EMAIL,0.9105588759567999,0.0743394902969371,0.5,10,61684bae4ac887b438246ff6,0.8960122307790673,0.0780372818670691
CNT_FAM_MEMBERS,0.772758152173913,0.30483886790601855,0.5,10,61684bae4ac887b438246ff6,0.8274104929246959,0.20740701049634833
REGION_RATING_CLIENT,0.6892123287671234,0.25307927630743554,0.5,10,61684bae4ac887b438246ff6,0.7011749454716042,0.24417970132676645
REGION_RATING_CLIENT_W_CITY,0.6763196480938417,0.25153185802622935,0.5,10,61684bae4ac887b438246ff6,0.6796427595535768,0.2513511959382378
HOUR_APPR_PROCESS_START,0.8611721188301931,0.17248169598650773,0.5,10,61684bae4ac887b438246ff6,0.8592229831144172,0.1311376297583575
REG_REGION_NOT_LIVE_REGION,0.832394366197183,0.3091400579353977,0.5,10,61684bae4ac887b438246ff6,0.9037150424418127,0.19427460775360048
REG_REGION_NOT_WORK_REGION,0.9701280227596017,0.05037235982437169,0.5,10,61684bae4ac887b438246ff6,0.9270245096870844,0.07673489939082496
LIVE_REGION_NOT_WORK_REGION,0.8613445378151261,0.08093316780467619,0.5,10,61684bae4ac887b438246ff6,0.9058456833478494,0.08578512206693462
REG_CITY_NOT_LIVE_CITY,0.5631431918536541,0.29118181613694133,0.5,10,61684bae4ac887b438246ff6,0.6136797261024538,0.2579870641089347
REG_CITY_NOT_WORK_CITY,0.6888687444243,0.2328904906007403,0.5,10,61684bae4ac887b438246ff6,0.7202885099903473,0.22031331674619725
LIVE_CITY_NOT_WORK_CITY,0.7824394112822546,0.15860406527219856,0.5,10,61684bae4ac887b438246ff6,0.7956127351935318,0.1642420230686236
OBS_30_CNT_SOCIAL_CIRCLE,0.9357346462814202,0.10081798046914328,0.5,10,61684bae4ac887b438246ff6,0.9390348042344013,0.09225919401617633
DEF_30_CNT_SOCIAL_CIRCLE,0.769047619047619,0.13090446119212462,0.5,10,61684bae4ac887b438246ff6,0.7505703510102009,0.14639448732833818
OBS_60_CNT_SOCIAL_CIRCLE,0.9533333333333334,0.08566366549371912,0.5,10,61684bae4ac887b438246ff6,0.933710805447496,0.0996534429741005
DEF_60_CNT_SOCIAL_CIRCLE,0.7213114754098361,0.16081587009185985,0.5,10,61684bae4ac887b438246ff6,0.7584944691571991,0.13915428751176798
YEARS_LAST_PHONE_CHANGE,0.762480458572173,0.1688189549995372,0.5,10,61684bae4ac887b438246ff6,0.745746218036252,0.2071126758427299
AMT_REQ_CREDIT_BUREAU_HOUR,0.9489916963226571,0.3760200652841782,0.5,10,61684bae4ac887b438246ff6,0.8703224414968187,0.34877395789694177
AMT_REQ_CREDIT_BUREAU_DAY,0.3333333333333333,0.5353403141361257,0.5,10,61684bae4ac887b438246ff6,0.4393939393939394,0.3695859114707282
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6956668923493567,0.5,10,61684bae4ac887b438246ff6,0.1203450068428479,0.6478933432724902
AMT_REQ_CREDIT_BUREAU_MON,0.911373260738052,0.14904733578484386,0.5,10,61684bae4ac887b438246ff6,0.83696788187934,0.21590183961614848
AMT_REQ_CREDIT_BUREAU_QRT,0.8316414479984678,0.15816250742721333,0.5,10,61684bae4ac887b438246ff6,0.8626833380130798,0.1458155703476559
AMT_REQ_CREDIT_BUREAU_YEAR,0.9274433296172427,0.10596268038193857,0.5,10,61684bae4ac887b438246ff6,0.9400376515004971,0.105520996020047
