CODE_GENDER_DemographicParityRatio,CODE_GENDER_AverageOddsDifference,NAME_FAMILY_STATUS_DemographicParityRatio,NAME_FAMILY_STATUS_AverageOddsDifference,AGE_DemographicParityRatio,AGE_AverageOddsDifference,CNT_CHILDREN_DemographicParityRatio,CNT_CHILDREN_AverageOddsDifference,AMT_INCOME_TOTAL_DemographicParityRatio,AMT_INCOME_TOTAL_AverageOddsDifference,AMT_CREDIT_DemographicParityRatio,AMT_CREDIT_AverageOddsDifference,AMT_ANNUITY_DemographicParityRatio,AMT_ANNUITY_AverageOddsDifference,AMT_GOODS_PRICE_DemographicParityRatio,AMT_GOODS_PRICE_AverageOddsDifference,REGION_POPULATION_RELATIVE_DemographicParityRatio,REGION_POPULATION_RELATIVE_AverageOddsDifference,YEARS_EMPLOYED_DemographicParityRatio,YEARS_EMPLOYED_AverageOddsDifference,YEARS_REGISTRATION_DemographicParityRatio,YEARS_REGISTRATION_AverageOddsDifference,YEARS_ID_PUBLISH_DemographicParityRatio,YEARS_ID_PUBLISH_AverageOddsDifference,FLAG_MOBIL_DemographicParityRatio,FLAG_MOBIL_AverageOddsDifference,FLAG_EMP_PHONE_DemographicParityRatio,FLAG_EMP_PHONE_AverageOddsDifference,FLAG_WORK_PHONE_DemographicParityRatio,FLAG_WORK_PHONE_AverageOddsDifference,FLAG_CONT_MOBILE_DemographicParityRatio,FLAG_CONT_MOBILE_AverageOddsDifference,FLAG_PHONE_DemographicParityRatio,FLAG_PHONE_AverageOddsDifference,FLAG_EMAIL_DemographicParityRatio,FLAG_EMAIL_AverageOddsDifference,CNT_FAM_MEMBERS_DemographicParityRatio,CNT_FAM_MEMBERS_AverageOddsDifference,REGION_RATING_CLIENT_DemographicParityRatio,REGION_RATING_CLIENT_AverageOddsDifference,REGION_RATING_CLIENT_W_CITY_DemographicParityRatio,REGION_RATING_CLIENT_W_CITY_AverageOddsDifference,HOUR_APPR_PROCESS_START_DemographicParityRatio,HOUR_APPR_PROCESS_START_AverageOddsDifference,REG_REGION_NOT_LIVE_REGION_DemographicParityRatio,REG_REGION_NOT_LIVE_REGION_AverageOddsDifference,REG_REGION_NOT_WORK_REGION_DemographicParityRatio,REG_REGION_NOT_WORK_REGION_AverageOddsDifference,LIVE_REGION_NOT_WORK_REGION_DemographicParityRatio,LIVE_REGION_NOT_WORK_REGION_AverageOddsDifference,REG_CITY_NOT_LIVE_CITY_DemographicParityRatio,REG_CITY_NOT_LIVE_CITY_AverageOddsDifference,REG_CITY_NOT_WORK_CITY_DemographicParityRatio,REG_CITY_NOT_WORK_CITY_AverageOddsDifference,LIVE_CITY_NOT_WORK_CITY_DemographicParityRatio,LIVE_CITY_NOT_WORK_CITY_AverageOddsDifference,OBS_30_CNT_SOCIAL_CIRCLE_DemographicParityRatio,OBS_30_CNT_SOCIAL_CIRCLE_AverageOddsDifference,DEF_30_CNT_SOCIAL_CIRCLE_DemographicParityRatio,DEF_30_CNT_SOCIAL_CIRCLE_AverageOddsDifference,OBS_60_CNT_SOCIAL_CIRCLE_DemographicParityRatio,OBS_60_CNT_SOCIAL_CIRCLE_AverageOddsDifference,DEF_60_CNT_SOCIAL_CIRCLE_DemographicParityRatio,DEF_60_CNT_SOCIAL_CIRCLE_AverageOddsDifference,YEARS_LAST_PHONE_CHANGE_DemographicParityRatio,YEARS_LAST_PHONE_CHANGE_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_HOUR_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_HOUR_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_DAY_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_DAY_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_WEEK_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_WEEK_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_MON_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_MON_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_QRT_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_QRT_AverageOddsDifference,AMT_REQ_CREDIT_BUREAU_YEAR_DemographicParityRatio,AMT_REQ_CREDIT_BUREAU_YEAR_AverageOddsDifference,NAME_CONTRACT_TYPE_DemographicParityRatio,NAME_CONTRACT_TYPE_AverageOddsDifference,FLAG_OWN_CAR_DemographicParityRatio,FLAG_OWN_CAR_AverageOddsDifference,FLAG_OWN_REALTY_DemographicParityRatio,FLAG_OWN_REALTY_AverageOddsDifference,NAME_TYPE_SUITE_DemographicParityRatio,NAME_TYPE_SUITE_AverageOddsDifference,NAME_INCOME_TYPE_DemographicParityRatio,NAME_INCOME_TYPE_AverageOddsDifference,NAME_EDUCATION_TYPE_DemographicParityRatio,NAME_EDUCATION_TYPE_AverageOddsDifference,NAME_HOUSING_TYPE_DemographicParityRatio,NAME_HOUSING_TYPE_AverageOddsDifference,OCCUPATION_TYPE_DemographicParityRatio,OCCUPATION_TYPE_AverageOddsDifference,WEEKDAY_APPR_PROCESS_START_DemographicParityRatio,WEEKDAY_APPR_PROCESS_START_AverageOddsDifference,ORGANIZATION_TYPE_DemographicParityRatio,ORGANIZATION_TYPE_AverageOddsDifference,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS,participant_id
0.3009748522624399,5.4627666119088225,-2.2455690694670003,-7.54066849754031,-4.749613114792162,-14.364719944390378,-0.21367521367520997,1.775105404369503,-4.175767796172188,41.3839198432826,-4.8493459806783035,26.187366705634545,-2.9167825806651058,22.887329302308213,-9.128480912957485,104.98569716649271,1.6743391743391824,-4.9502924317949555,0.11764705882353058,-1.6738331321297226,-0.5831903945111567,10.671747172252823,2.8440107691621077,-18.285505353504437,,,4.0348617638902216,-30.41723289681845,8.72668551919687,-29.79612811236046,-0.21126760563380284,0.6732696161553986,-6.376818181818197,205.15938435865473,8.140303880026735,14.943213943312173,-0.3056738562989377,13.178043783025961,-4.550493293426446,3.001078339448322,-3.714285714285724,-0.4019491714864931,2.2624053826745176,58.48330712728297,-11.407565330532522,481.67354985991597,0.12064065223219465,-39.363229016120286,3.458395517690169,-8.024796634521017,-8.116778256710926,22.288376000482565,-3.417423440694574,9.742885164529413,-0.7878457223760186,1.284487458326685,1.156566372863473,-17.239028888755257,30.748889635352516,-40.39863334117925,-2.0510586636621895,-2.561169789367536,2.729207071102541,-6.2534742989832415,-0.6256495815327379,-7.425021658107439,25.499201277955287,0.2225130890052235,-37.500000000000014,152.69709543568467,inf,2.502870662922013,-4.556891249650544,-6.804423428027706,-0.2541194703375203,1.6089517078916593,3.018404190142856,-7.970635234162817,6.760705528938916,-48.7247088049587,-3.3954648457827266,39.439343489052334,3.3060748195300076,-21.998037260807465,2.7777777777777866,9.582705593333051,2.0140233681033437,-18.755999161926706,8.446327683615808,-25.69973960671638,4.166666666666638,-4.883658008658006,-38.88888888888891,7.142857142857142,-5.698560872735624,67.24999638043116,inf,0.0,-0.32180811255799807,-0.8503401360544163,0.9916610322290076,0.8161044613710502,60c442aafa8afba1988e2ba0
-0.4869901015146635,3.851888223883483,0.1130576457091052,5.6635394782928445,-4.141659967178601,-13.046816641574106,-5.7177904400126796,60.37115114347774,-4.509811982114941,56.963548900301674,-5.935262714843114,40.973913010940294,-1.8568911464928999,3.9528099746195533,-7.911519871106323,90.6024370653849,1.2600918731552961,-11.833935121944538,-0.7058823529411662,-13.968754913914506,-3.7541739885294265,30.40971860963118,3.1158926783851695,-23.229414818897624,,,-0.10543069946528899,-5.635769499677496,5.7646107506451365,-32.72819206533199,-0.09389671361503733,2.1946457016597245,-6.308316982340943,232.4241093965163,7.351719663348311,-13.932659767119935,-6.938783817475931,65.93996080497178,-2.301520474628112,-12.505990142240902,-1.169618987171348,-14.94584921028492,0.6919311199017563,30.244301927486344,4.8621777345040345,289.9231434402138,5.669862428413121,-6.23981021301484,5.509072580645178,-36.564441274664915,-6.383014896689927,18.601410670156568,-3.8575451477051743,8.372991884116656,-2.3735190683454443,0.8289158069586057,-2.812726776490216,4.022529693020704,54.63119067452041,-65.45120500045769,-4.20946502057612,-8.573645654834007,12.847396517481938,-30.145406497867526,0.31026485040135415,-5.034054417737824,9.305111821086243,4.847918224881574,-24.999999999999993,101.7980636237898,inf,-24.33087955649171,-0.9847881975899628,-11.578139408515653,0.04726735964058666,-17.798677176769008,5.233823415948843,23.654855769862646,5.421428756273249,-40.27377779942669,-3.3645108626044355,23.095042171082806,-0.08577248967931177,-5.694546760829555,5.376787678767888,-12.196348261698962,-2.0059426069278303,0.7123574535768686,1.9999999999999927,-11.609948819251153,14.025054466230937,-26.9496204278813,-55.55555555555555,9.523809523809527,-3.7134349501630637,73.66633366633359,inf,-8.333333333333337,0.5687771291722667,-1.2849584278155677,1.7612834831676885,0.689154878491098,60a3a03bc01ba594c9cca88d
-0.40569839812263353,-6.292004274293982,-0.31702384918357546,-0.4398420542818619,-8.412204186852092,7.768442101958059,5.334757834757831,3.593330778075872,-0.4910870862003856,24.815195164807097,-9.581604943551131,68.18426601911237,2.2268959544723503,-6.3841979405921885,-11.73906100287448,132.63851977484848,0.017758028280688905,-5.965226449128404,-0.5882352941176356,2.3771414619589617,-3.1323529411764737,27.385435434938373,5.2721305885862755,-16.200175576246448,,,1.7324507108325453,-4.7594503724596215,4.435610622384357,-21.554661369197913,0.2816901408450652,1.9454293201788135,-6.582641975800834,99.44891550174846,10.437169568020616,-43.31227414636554,4.005739494130765,12.353010823320714,-0.6876397317150973,-11.27584534125109,-2.2138386349995614,-9.600684496815184,2.7465849516355267,0.8980175208674607,-7.5606276747503465,46.22724914392474,-3.627279800246063,-18.947007243876314,-1.2651384083044845,-26.383247025747636,-5.81389972365867,13.487274978512836,-4.897135577811325,19.203735396407236,-2.4417900503405208,22.186602773361283,2.6104783828263676,-13.952540379436426,55.840590227382656,-64.34207171158451,-1.4601104783320678,-25.495898374681158,18.818059742717296,-40.68530180956739,3.1429841401731218,-13.519915829576801,13.29872204472843,8.156320119670896,-19.30870083432658,179.8755186721992,inf,6.606867283950615,-0.26097655800558,10.377203525985676,0.7831600823239205,-5.478934493068744,8.963483964896692,3.881943601569794,6.021383309805543,-37.16377348993631,-2.3705609174040267,14.858161603758749,4.269790547575134,0.09880219690274422,17.592592592592588,3.4044715447154212,4.123431777907452,-5.2238574185875315,6.666666666666661,3.2225913621262405,1.4705882352940987,-16.34199134199134,-100.0,14.285714285714285,-12.5300639549004,48.08611678176894,inf,0.0,0.7558748690315653,0.340136054421769,1.7379110009265952,1.9178454842219805,5fad5482f2e5c201d4a5cd76
-1.4129659231798937,10.178355945919519,-2.4407432969455107,3.6497917002199363,-12.833789687349404,0.48996684454317774,-1.4458689458689489,47.95994633959372,-2.350596592693506,34.60448989072486,-3.9851530401735364,26.080378012970563,0.6793680021851616,3.5456055269844238,-7.409074372147375,81.01599243624929,-0.4039002606288826,-6.741525346336691,-0.5647058823529295,0.5347042307014295,-3.0128787878787775,38.81013232072924,3.030267983599461,-22.366524509884965,,,1.1404556415987592,-13.129835688448784,10.527302876287742,-52.03493311165144,0.197183098591541,0.819022660706039,-5.386017945902802,162.8437186159135,8.674071341348808,-5.801273384301628,-2.3584843257875128,51.87808343218159,-2.3836607325702635,-21.286543560169047,-1.7297021119334417,-22.111614170854992,0.5318184192159296,30.160360298321585,-0.45419356579313347,294.894759780015,3.628345665671937,-26.448107709355252,2.896905346578859,-47.306376425108844,-0.8198631342362885,3.4160596016166527,-3.4199844805159767,4.75897601682737,-3.2764197282672267,5.809383796064596,-1.7312164290722627,-6.1687187599510995,65.01086954954954,-74.97969871719434,-5.4532121976143095,-21.155888246048708,16.913244749683916,-45.67089563616324,1.7823003407568132,-6.567440654774671,21.36581469648563,13.083769633507854,-35.0,172.03319502074697,inf,-23.960289772394823,-4.500484295004846,23.815583810705355,-0.5080077097044954,-0.09292380175768244,5.397108251372722,9.796506646319147,7.479224531015684,-46.3558556638679,-2.7375014916740894,15.450785422847543,0.5089107278313195,-4.382097250169449,8.435879302215936,-9.654546552055473,-0.5716178498854927,-0.3695413775102453,2.2903954802259765,-10.19240369938046,2.4509803921568403,-16.218473555430077,-28.888888888888893,7.999999999999995,1.9310498824675504,35.19447079195669,inf,0.0,-0.11974255350995704,-1.224489795918371,1.2080234392608824,1.6213275299238206,5f047d44d191116edb3cb798
-0.5816479509091547,-0.584028503211138,-1.3368497882241133,2.3076321338213055,-8.258018760237116,-2.7946395603230334,-2.3206568159724097,52.723345470806215,-3.9050540319045903,42.327569275764354,-3.6760095163627966,27.333233654145488,-1.8585825866605197,16.366412248068826,-7.417143139212619,84.31171483850967,-0.30056906511010023,-4.653456981238257,0.0885733603786452,0.33674959613947886,-2.7286071420437943,41.05156671919218,2.2149157409977254,-4.432575853390329,,,3.8839648371969444,-21.35807397243251,6.5892567036964955,-29.435240222601294,-0.316901408450712,2.302232670469158,-4.164226235198774,173.91928343861034,7.086922840866274,-10.844354580987812,-3.4339766731689076,60.72579864991043,-4.468880039768997,-4.1362045156099,-3.3810144905585022,-7.290509886747984,5.802695491527545,11.12452622191534,-0.8075062367485628,207.32240323752256,-1.4807852340529077,17.960266081340944,-1.9210132184829452,-8.632352079823404,-0.7828545229578923,4.1995863185763564,-3.3510040796882614,9.243029909462184,-3.4396665135521483,14.740534804947528,-1.607735420250352,0.19679136085481377,56.139280581571285,-61.23559336301702,-3.6183344132734803,-4.429712255447687,14.490632010024514,-33.32719198458216,3.2888174014219183,-11.052071025706914,9.308439829605947,0.2888930441286207,-11.523265625522145,102.01983334187119,inf,-8.725154442884161,-3.632869279448049,1.5757825422253946,-0.3035149944458329,3.0125184983842557,3.8807598421285374,33.986147821792834,4.0542854342633134,-41.679571459401856,-4.157011872614185,23.80531660805172,0.6635164331824998,4.396215706174938,14.49241734595741,-1.3573110219833455,-0.7182831587510402,-5.6250829695865585,-4.2500000000000036,-0.5901349854838496,12.635546642899564,-19.625132239161005,-20.37037037037039,4.285714285714283,-1.705244666597427,64.63211015154067,inf,-4.861111111111105,-0.48770144189991965,-1.2660619803477062,2.195135184767883,-0.46245919477694086,60ddc4cc0a3f074060092937
-1.1930040554133445,2.55403386549927,1.5324766150887221,-7.115189354663004,-2.382419049085736,-13.279806930695528,3.256537916174782,27.197521400281104,-1.3654826721977336,46.32080273727992,-1.4832116534088573,26.499317817071116,-3.474948867488122,13.381406418813704,-4.677456075070474,59.36681685357702,0.23905255718779006,-7.956633154156433,0.7843137254902038,-2.267496801088744,-7.117778446001228,37.20267305572307,4.627797937627176,-36.936376914384425,,,3.4906105844320905,-27.327289673933773,7.886302658174106,-32.8252169225853,0.7042253521126709,-0.8226709829916322,-4.990960148253057,101.55510783268593,5.179586986309652,1.0095298966706239,2.4441644627567727,32.22901261506845,-2.6894087258188164,-8.304382560348825,-1.6300142302219138,-10.59333335046288,2.0654199442602947,53.873298069662354,6.864652228418286,138.3712773684761,3.6949476807746384,8.674303818778581,4.078909988896245,11.567283740064271,0.2135736647391243,1.1593176431329608,-4.196582921496135,12.676142426581041,-4.35799173562401,22.657030352120074,-0.40427982978050603,30.332314940566192,59.96887552387478,-60.707802917369555,-4.1199262135599195,15.668185597205673,23.801582639423515,-63.514809993471644,3.6543804418357757,-14.894029726802055,10.10383386581469,-9.080029917726264,-3.5856177989670224,120.51209808240702,inf,-43.43526319895463,-5.1430621321741015,16.819029474415522,4.5344026040982905,-4.997493280178756,4.408681167940419,5.0060012676835,2.92090405542593,-15.297473231434564,-3.6857832637209174,30.766986215006458,2.952100348055152,-35.06829142675951,12.238723872387226,-4.21123948081587,4.19131606275995,-12.970832713074005,0.8888888888888857,0.29499266708568894,-3.8027332144979358,-11.957607609781522,-22.222222222222225,0.952380952380949,-9.159723178733651,76.26059643450944,inf,-5.555555555555558,0.2444743800828116,-1.0582010582010675,3.591014950041418,1.5687341313021483,63ced242b56ce9d796f4398b
0.7367360314066891,-4.930883253506027,0.7352155110659958,-2.592161977276829,-5.565506300481944,-9.985297380385875,-0.35956673812206125,69.09393308875876,-1.917041208868129,34.20854007939655,-4.260698860333919,25.058861128440167,-2.1363634300246623,3.177163121081434,-6.810684093506558,106.67403849633696,1.671539331457176,-14.090381816670874,1.8278759779774076,-3.6741503703742566,-1.1108091617488114,17.302207949364593,4.182036711368003,-27.680153618275416,,,5.007445456701711,-27.020393000028424,10.92474909759747,-47.16771086495904,4.58294302084314,0.43218304741352853,-5.3783047818392955,214.94268513154196,9.503467607082525,-2.2305296168962094,-1.5990197328972038,79.24748143301933,-2.2444679517366675,-12.274717903576947,-0.5502792985749826,-15.726897957191024,-0.10782312251345416,26.780864882760486,-0.025731969981962487,168.13347366548618,-0.29195863623278057,13.951752666145367,0.9383030906989267,6.249658535000668,4.740177185593365,-8.046200759245371,2.6922255707985085,-11.30395646532096,0.9968527122895205,-5.4927646625755475,0.2607271050700338,-11.634689453479705,51.42656812236317,-56.32014030161907,-3.779993486437166,-20.84974769070778,18.768200147619943,-43.854076929649544,3.2861520029366647,-12.95546512420632,8.69465997261524,2.8977454856288154,-13.813213008683789,136.6923532898637,inf,-11.775973883497597,-4.548755792815068,-8.111310147591066,0.9090947574205193,-4.47127195537092,4.590687303726973,13.38060769659592,5.651859033015554,-46.32356203013243,-2.761691879971035,14.173397095228502,2.955147031101951,-16.48619523160399,3.516423070878516,-8.519003288178935,-2.2097821318751016,-4.908326099514799,-2.828490718321224,-6.960068754088697,25.33740769034887,-25.351044427948644,-26.45502645502648,10.204081632653075,-0.02394551784047785,51.32618039083772,inf,-3.5714285714285587,0.6628605640729603,-0.9232264334305122,2.6412097406012642,1.6205502875796682,6116920ff5bcc6aa24f00927
-1.7257954425372348,1.2453360863118503,-1.6080228324221204,2.3866988440897257,-7.784623216646867,-5.74047139132192,-0.7699693718258359,43.03089828913901,-2.4486451842469674,37.25047051086778,-7.246149415742764,42.595160988812594,-2.3336998825227306,13.046469473526159,-8.76696246691094,87.94540864733135,0.08951135281929416,-1.9250769312610085,-1.1259450488659308,1.6344438492207878,-3.1250038704228364,19.878703889509154,2.979101970810083,-16.65046073014464,,,0.6962591714266437,-7.655209914015977,8.309624311468205,-38.85922525584072,-0.3777208706786233,1.6384166935269233,-5.429465747319575,162.75989356934102,7.286391984108108,-17.530767494508154,-2.3951836426615856,57.722332435526155,-2.18261146882672,-11.986734096703236,-0.8654364161204681,-14.790512354864937,4.945251981342902,10.093508340167412,1.6096476278641363,241.47122359844215,0.34886876960804764,14.024428849013946,-0.8463937370727984,-10.034584112074963,0.28690464113610714,1.3827921880601204,-3.1208890269018195,7.307771309896255,-3.4373915851078163,13.547030621419998,0.9154171778442876,-2.736588485811235,47.89261349193126,-57.24736069949824,-1.9358575484468965,-8.052478991716988,12.97137733077224,-30.35056702904923,1.2717012072917429,-3.787185242353195,5.0037838701690625,1.4571292581763753,-23.86363636363636,112.22180309317243,inf,-16.6072005601034,-4.8408830133408145,15.843947460730934,-0.17570116460665527,-4.116327724101574,3.0806934051952615,29.980817714665452,4.4515907056759625,-37.90610427908966,-3.6772164422383242,26.412898109527404,2.0748315094815344,-3.310502021966339,12.93906176331918,-10.381764103474298,-2.556544745331556,4.274691108569348,5.364663585002569,-9.291746594072197,18.009046107504716,-23.27200891194227,-36.026936026936035,5.71428571428572,-5.206176340764223,64.23054412754469,inf,-2.272727272727282,0.1700888544175426,-1.1028653885796706,1.0540382413269842,1.3688297556632794,5d9b4e21b56c51035c35cb3d
-3.9392059710138696,28.229662603069933,-3.4558847386174354,8.023093937404196,-6.805287129659404,-2.139221634167247,-4.6474358974359085,70.29752778842474,-4.485265807060017,45.240195170289724,-4.674869113038794,28.958906273458794,-2.459995005874848,6.863301095497418,-8.211456237020544,89.34774965263006,0.9718433699281462,-10.608328185076932,0.7941176470588315,-1.2955590521275484,0.016129883712616817,29.06550876466366,2.3155011808787758,-11.558997041066295,,,3.366832332235571,-11.504982713669044,11.51324636864308,-43.56269733786591,0.6690140845070397,-0.8073839987667651,-5.816396286188536,176.05912869856485,5.75235678933488,3.8207674721599125,-6.0264052347442965,79.72921948509334,0.1654347850572178,-23.139400792170456,0.7438574489235131,-22.9229799764126,3.1596109171639553,0.5293928291307968,2.6726708446938168,228.9240427518942,2.918985091785981,-7.3986405684349705,3.417870273109254,-33.74458639544385,-7.561661411349465,21.99605625262038,-3.1904724349078895,11.670607221196178,-1.1673291529652565,7.031139394428893,0.28570254303059195,11.39274651966248,68.02583332568864,-72.47074488299793,-2.7202269333775164,8.004154635219688,16.13828997391473,-41.10362206663618,1.0252695672430805,-5.633929339668916,11.601437699680508,3.739715781600573,-21.875000000000007,124.22199170124486,inf,11.359917134749285,-4.737775120195218,-12.208520180979843,0.29273696968104096,-5.2067590830841715,5.191959193425053,-0.11858763495766413,4.100244105571303,-31.207086913018017,-2.648241457455452,13.705721085617053,2.513332530470941,-29.806643001573786,4.819856985698571,-3.922598698051184,-1.1135045483099235,3.930166052938011,1.0466101694915153,2.5778037173385933,6.4505347593582645,-9.62497647280256,-31.481481481481506,7.142857142857142,-2.1601327166293443,67.51951938819259,inf,0.0,0.3030983385720616,-0.5527210884353699,1.2242380988155377,1.6832154515777933,5fdb9ccbe6b281016f79a732
-5.027791539693721,25.10132154930485,-3.6520345143520068,5.742280339763012,-12.189237007153553,3.9689094878325495,4.334554334554321,-0.9287904506378631,-2.9940366262564257,42.910800599324475,-4.479567450809191,22.969140128488306,0.7767893714066254,9.38837166758148,-6.571937854714557,61.50051204266671,0.5331441376585504,-6.658432621695834,0.30252100840335694,-6.292537768467926,-2.8613149764585937,32.426236717376014,2.738544926084647,-6.4067428762428325,,,2.655133485787779,-18.2069462238578,10.50765336867316,-47.12938487548887,-0.020120724346066068,1.0241361844568455,-4.675025918028132,140.1160820705446,5.471577545897944,-28.029731030050737,3.5868131197159854,5.886339737022629,-0.7181570566878682,-14.53679594145149,1.7131142522775842,-18.482392155815848,6.070493576529267,19.327862340588602,3.0783920927879387,184.10827317333536,1.3843583179235035,-9.82769412752127,0.24975056436238488,-10.860949545870119,-4.333425995590112,14.946874901702486,-2.8673449846301127,7.828093301192812,-2.4190901135502507,5.4785885190135515,1.2490946575630955,-14.20556783394758,52.684694408762326,-63.06358301529392,-1.6848187717936127,-11.573024639670981,16.50013587697869,-35.42069551319105,-1.5257984015422696,9.48715494234006,6.076587319443809,3.3240730847312543,-28.57142857142858,100.47421458209847,inf,-15.440287599154118,-6.150484032787654,0.9536707153259256,-1.976270162210852,7.427406515745763,4.130720905449279,-3.7470793587229227,4.899792961940867,-42.843080716397964,-1.627269131697133,7.723449286857306,0.7381552674157033,12.708643303946673,1.9482050245840932,-7.712234289049317,-0.9354986548199761,1.5464987365865692,-3.428571428571435,-1.25117048705089,17.02953908836262,-21.33234872896527,-66.66666666666667,8.979591836734675,-5.020036876869615,72.79222067477284,inf,0.0,-0.5238736716060391,-0.5668934240362817,2.6573081339816027,1.5700295352090694,60febbf6684ed23d1eec2db6
