participant_id,iteration,fs,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS,CMA_consistency,CMA_counterfactual_CODE_GENDER,CMA_counterfactual_AGE,CMA_counterfactual_NAME_FAMILY_STATUS
5fdb9ccbe6b281016f79a732,3,0.5,0.6636,0.88,0.8655531914893604,0.93425,0.671775,0.87075,0.8611223404255312,0.9358124999999999
5fdb9ccbe6b281016f79a732,4,0.5,0.6755,0.878,0.8502127659574473,0.93625,0.67252,0.8722,0.8589404255319144,0.9359
5fdb9ccbe6b281016f79a732,5,0.5,0.6629,0.887,0.870702127659574,0.9345,0.6709166666666667,0.8746666666666667,0.8609007092198576,0.9356666666666666
5fdb9ccbe6b281016f79a732,6,0.5,0.6658,0.884,0.8505319148936158,0.927,0.6701857142857143,0.876,0.8594194528875374,0.9344285714285715
5fdb9ccbe6b281016f79a732,7,0.5,0.6697000000000001,0.885,0.8643829787234034,0.93475,0.670125,0.877125,0.8600398936170206,0.93446875
60febbf6684ed23d1eec2db6,0,0.5,0.6569,0.858,0.8857659574468083,0.92425,0.6569,0.858,0.8857659574468083,0.92425
60febbf6684ed23d1eec2db6,1,0.5,0.6664,0.886,0.8801276595744676,0.93975,0.6616500000000001,0.872,0.882946808510638,0.9319999999999999
60febbf6684ed23d1eec2db6,2,0.5,0.6648000000000001,0.877,0.8795531914893617,0.94775,0.6627000000000001,0.8736666666666667,0.8818156028368792,0.93725
60febbf6684ed23d1eec2db6,3,0.5,0.6715,0.876,0.8660638297872333,0.934,0.6649,0.87425,0.8778776595744677,0.9364375
60febbf6684ed23d1eec2db6,4,0.5,0.6731,0.89,0.8661702127659566,0.93325,0.66654,0.8774000000000001,0.8755361702127654,0.9358000000000001
60febbf6684ed23d1eec2db6,5,0.5,0.6602,0.875,0.8618936170212762,0.9275,0.6654833333333333,0.8770000000000001,0.8732624113475174,0.9344166666666668
60febbf6684ed23d1eec2db6,6,0.5,0.6593,0.877,0.8659361702127651,0.9275,0.6646000000000001,0.877,0.8722158054711241,0.9334285714285714
654ce65838678c566569c723,0,0.5,0.6704000000000001,0.864,0.8619361702127657,0.932,0.6704000000000001,0.864,0.8619361702127657,0.932
654ce65838678c566569c723,1,0.5,0.6734,0.875,0.8735319148936173,0.93025,0.6719,0.8694999999999999,0.8677340425531914,0.931125
654ce65838678c566569c723,2,0.5,0.6713,0.86,0.8552553191489354,0.9285,0.6717000000000001,0.8663333333333334,0.8635744680851061,0.93025
654ce65838678c566569c723,3,0.5,0.6791,0.864,0.878659574468085,0.94025,0.6735500000000001,0.86575,0.8673457446808508,0.93275
64f9f86e6bf2358fd13945f1,0,0.5,0.6626000000000001,0.875,0.8787872340425539,0.936,0.6626000000000001,0.875,0.8787872340425539,0.936
64f9f86e6bf2358fd13945f1,1,0.5,0.6859,0.883,0.8721914893617011,0.93475,0.67425,0.879,0.8754893617021275,0.9353750000000001
64f9f86e6bf2358fd13945f1,2,0.5,0.6617999999999999,0.873,0.8759999999999993,0.93325,0.6701,0.8770000000000001,0.8756595744680847,0.9346666666666668
6507355f07adea6bb9abb279,0,0.5,0.6645,0.866,0.881063829787234,0.9465,0.6645,0.866,0.881063829787234,0.9465
6507355f07adea6bb9abb279,1,0.5,0.6767,0.851,0.863297872340424,0.92675,0.6706,0.8585,0.8721808510638289,0.936625
6507355f07adea6bb9abb279,2,0.5,0.6586000000000001,0.867,0.8772127659574469,0.93475,0.6666,0.8613333333333334,0.8738581560283682,0.9359999999999999
6507355f07adea6bb9abb279,3,0.5,0.6734,0.867,0.8738297872340415,0.92475,0.6683,0.86275,0.8738510638297866,0.9331875
6507355f07adea6bb9abb279,4,0.5,0.6937,0.9,0.8868723404255319,0.92375,0.6733800000000001,0.8702,0.8764553191489357,0.9312999999999999
6507355f07adea6bb9abb279,5,0.5,0.6756,0.871,0.8737659574468086,0.92625,0.6737500000000001,0.8703333333333333,0.8760070921985812,0.9304583333333333
6507355f07adea6bb9abb279,6,0.5,0.6703,0.874,0.8693191489361713,0.929,0.6732571428571428,0.8708571428571429,0.8750516717325226,0.93025
6507355f07adea6bb9abb279,7,0.5,0.6847000000000001,0.872,0.8833617021276593,0.93175,0.6746875,0.871,0.8760904255319146,0.9304375
6507355f07adea6bb9abb279,8,0.5,0.6719999999999999,0.883,0.892212765957447,0.9285,0.6743888888888888,0.8723333333333333,0.8778817966903072,0.9302222222222222
6507355f07adea6bb9abb279,9,0.5,0.6796,0.863,0.8763829787234041,0.927,0.67491,0.8714000000000001,0.8777319148936169,0.9299
6507355f07adea6bb9abb279,10,0.5,0.6705,0.866,0.8853617021276591,0.9415,0.674509090909091,0.870909090909091,0.8784255319148934,0.9309545454545455
6507355f07adea6bb9abb279,11,0.5,0.6620999999999999,0.889,0.8668085106382971,0.9385,0.6734749999999999,0.8724166666666666,0.8774574468085103,0.9315833333333333
5eceef5fa487421604c337ba,0,0.5,0.6693,0.865,0.8576595744680836,0.93525,0.6693,0.865,0.8576595744680836,0.93525
5eceef5fa487421604c337ba,1,0.5,0.665,0.867,0.857319148936168,0.94225,0.66715,0.866,0.8574893617021258,0.93875
5eceef5fa487421604c337ba,2,0.5,0.6745,0.87,0.8583191489361689,0.9255,0.6696,0.8673333333333333,0.8577659574468068,0.9343333333333333
5eceef5fa487421604c337ba,3,0.5,0.6644,0.873,0.8589999999999989,0.9265,0.6683,0.86875,0.8580744680851049,0.932375
5eceef5fa487421604c337ba,4,0.5,0.6769000000000001,0.886,0.8701914893617021,0.92975,0.6700200000000001,0.8722,0.8604978723404242,0.9318500000000001
5eceef5fa487421604c337ba,5,0.5,0.6702999999999999,0.873,0.8449999999999992,0.944,0.6700666666666667,0.8723333333333333,0.8579148936170201,0.933875
5eceef5fa487421604c337ba,6,0.5,0.6592,0.877,0.8491489361702129,0.93825,0.6685142857142857,0.873,0.856662613981762,0.9345
5eceef5fa487421604c337ba,7,0.5,0.6718999999999999,0.868,0.8557446808510634,0.9355,0.6689375,0.872375,0.8565478723404246,0.934625
5eceef5fa487421604c337ba,8,0.5,0.6704,0.884,0.852063829787233,0.92725,0.6690999999999999,0.8736666666666666,0.85604964539007,0.9338055555555554
5eceef5fa487421604c337ba,9,0.5,0.6698,0.868,0.8512340425531915,0.9385,0.66917,0.8731,0.855568085106382,0.9342750000000001
5eceef5fa487421604c337ba,10,0.5,0.6702,0.898,0.8447659574468075,0.93675,0.6692636363636364,0.8753636363636363,0.8545860735009664,0.9345
5f600669b846780f0fe45709,0,0.5,0.6708,0.862,0.8647872340425519,0.929,0.6708,0.862,0.8647872340425519,0.929
5f600669b846780f0fe45709,1,0.5,0.6649,0.891,0.8695319148936161,0.94875,0.66785,0.8765000000000001,0.867159574468084,0.938875
605b98c83da1ded576bcf096,0,0.5,0.6569,0.858,0.8857659574468083,0.92425,0.6569,0.858,0.8857659574468083,0.92425
605b98c83da1ded576bcf096,1,0.5,0.6717,0.874,0.8623829787234039,0.9125,0.6643,0.866,0.874074468085106,0.9183749999999999
605b98c83da1ded576bcf096,2,0.5,0.6719999999999999,0.877,0.8837659574468083,0.92375,0.6668666666666666,0.8696666666666667,0.8773049645390069,0.9201666666666667
605b98c83da1ded576bcf096,3,0.5,0.6734,0.87,0.8772340425531909,0.9405,0.6685,0.86975,0.8772872340425528,0.92525
605b98c83da1ded576bcf096,4,0.5,0.6773,0.862,0.8873617021276589,0.9365,0.6702600000000001,0.8682000000000001,0.8793021276595742,0.9275
605b98c83da1ded576bcf096,5,0.5,0.6679999999999999,0.873,0.8630425531914889,0.92875,0.6698833333333333,0.8690000000000001,0.8765921985815598,0.9277083333333334
605b98c83da1ded576bcf096,6,0.5,0.6726,0.88,0.8765531914893606,0.95075,0.6702714285714285,0.8705714285714287,0.8765866261398171,0.9309999999999999
605b98c83da1ded576bcf096,7,0.5,0.6554,0.878,0.8850212765957441,0.93175,0.6684125,0.8714999999999999,0.877640957446808,0.9310937499999999
605b98c83da1ded576bcf096,8,0.5,0.6588,0.895,0.8923829787234029,0.94325,0.6673444444444444,0.8741111111111111,0.8792789598108741,0.9324444444444444
605b98c83da1ded576bcf096,9,0.5,0.6794,0.875,0.8787234042553189,0.92875,0.66855,0.8742000000000001,0.8792234042553186,0.932075
605b98c83da1ded576bcf096,10,0.5,0.6852,0.883,0.8833829787234034,0.92875,0.6700636363636364,0.875,0.8796015473887807,0.9317727272727272
605b98c83da1ded576bcf096,11,0.5,0.6684,0.885,0.8798297872340427,0.941,0.669925,0.8758333333333334,0.879620567375886,0.9325416666666667
60a2541c0e5a829853aad745,0,0.5,0.6682999999999999,0.867,0.8587234042553192,0.93625,0.6682999999999999,0.867,0.8587234042553192,0.93625
60a2541c0e5a829853aad745,1,0.5,0.6635,0.873,0.869702127659574,0.9355,0.6658999999999999,0.87,0.8642127659574466,0.935875
60a2541c0e5a829853aad745,2,0.5,0.6757,0.874,0.8569999999999993,0.92375,0.6691666666666666,0.8713333333333333,0.8618085106382974,0.9318333333333334
61684bae4ac887b438246ff6,0,0.5,0.669,0.891,0.8752127659574457,0.939,0.669,0.891,0.8752127659574457,0.939
61684bae4ac887b438246ff6,1,0.5,0.6747,0.848,0.8635744680851056,0.94275,0.6718500000000001,0.8694999999999999,0.8693936170212757,0.9408749999999999
61684bae4ac887b438246ff6,2,0.5,0.6751,0.877,0.8680851063829784,0.9355,0.6729333333333334,0.872,0.8689574468085098,0.9390833333333334
61684bae4ac887b438246ff6,3,0.5,0.6674,0.872,0.8654893617021269,0.92125,0.67155,0.872,0.8680904255319142,0.934625
61684bae4ac887b438246ff6,4,0.5,0.6693,0.874,0.8787021276595743,0.906,0.6711,0.8724000000000001,0.8702127659574461,0.9289
61684bae4ac887b438246ff6,5,0.5,0.6692,0.886,0.8560425531914881,0.907,0.6707833333333334,0.8746666666666667,0.8678510638297866,0.92525
61684bae4ac887b438246ff6,6,0.5,0.6618999999999999,0.878,0.8814893617021268,0.9255,0.6695142857142857,0.8751428571428572,0.8697993920972636,0.9252857142857144
61684bae4ac887b438246ff6,7,0.5,0.6736,0.863,0.8891702127659574,0.939,0.670025,0.873625,0.8722207446808504,0.927
61684bae4ac887b438246ff6,8,0.5,0.677,0.864,0.8736595744680847,0.946,0.6708000000000001,0.8725555555555555,0.8723806146572097,0.9291111111111111
61684bae4ac887b438246ff6,9,0.5,0.6678,0.884,0.8631489361702124,0.92975,0.6705,0.8737,0.87145744680851,0.9291750000000001
61684bae4ac887b438246ff6,10,0.5,0.6682999999999999,0.88,0.8679999999999992,0.9135,0.6703,0.8742727272727273,0.8711431334622817,0.92775
61684bae4ac887b438246ff6,11,0.5,0.6606000000000001,0.869,0.8769361702127652,0.944,0.6694916666666666,0.8738333333333334,0.871625886524822,0.9291041666666667
61684bae4ac887b438246ff6,12,0.5,0.6749,0.883,0.8745319148936173,0.9305,0.6699076923076923,0.8745384615384615,0.8718494271685755,0.9292115384615385
6136cb52db0f1cb2262bbf5d,0,0.5,0.6569,0.858,0.8857659574468083,0.92425,0.6569,0.858,0.8857659574468083,0.92425
6136cb52db0f1cb2262bbf5d,1,0.5,0.6608,0.869,0.8722553191489356,0.9355,0.65885,0.8634999999999999,0.879010638297872,0.929875
6136cb52db0f1cb2262bbf5d,2,0.5,0.6618999999999999,0.878,0.8602127659574468,0.92925,0.6598666666666667,0.8683333333333333,0.8727446808510635,0.9296666666666668
6136cb52db0f1cb2262bbf5d,3,0.5,0.6801999999999999,0.881,0.8649787234042533,0.915,0.6649499999999999,0.8714999999999999,0.870803191489361,0.926
5c8bafb53b6f3d00013d7c30,0,0.5,0.6569,0.858,0.8857659574468083,0.92425,0.6569,0.858,0.8857659574468083,0.92425
5c8bafb53b6f3d00013d7c30,1,0.5,0.6787,0.862,0.8802553191489356,0.94275,0.6678,0.86,0.883010638297872,0.9335
5c8bafb53b6f3d00013d7c30,2,0.5,0.6726000000000001,0.863,0.8788510638297868,0.92975,0.6694,0.8610000000000001,0.8816241134751769,0.9322499999999999
5c8bafb53b6f3d00013d7c30,3,0.5,0.6921999999999999,0.861,0.8847021276595739,0.94,0.6751,0.861,0.8823936170212762,0.9341875
5c8bafb53b6f3d00013d7c30,4,0.5,0.6854,0.862,0.8773404255319149,0.9235,0.67716,0.8612,0.881382978723404,0.9320499999999999
60513ec07ee46769ed029be4,0,0.5,0.6719999999999999,0.859,0.8642765957446803,0.9295,0.6719999999999999,0.859,0.8642765957446803,0.9295
60513ec07ee46769ed029be4,1,0.5,0.6881,0.867,0.8809787234042551,0.92725,0.68005,0.863,0.8726276595744678,0.928375
60513ec07ee46769ed029be4,2,0.5,0.6799,0.865,0.8617446808510635,0.932,0.68,0.8636666666666667,0.8689999999999997,0.9295833333333334
6511fd9e06231927b6398700,0,0.5,0.6635,0.874,0.856127659574467,0.89975,0.6635,0.874,0.856127659574467,0.89975
6511fd9e06231927b6398700,1,0.5,0.6721,0.89,0.8578085106382982,0.90475,0.6678,0.882,0.8569680851063826,0.90225
6511fd9e06231927b6398700,2,0.5,0.6688000000000001,0.899,0.8816595744680844,0.918,0.6681333333333334,0.8876666666666667,0.8651985815602833,0.9075000000000001
6505e1d7baa4d89f7a2f3b53,0,0.5,0.6785,0.866,0.8558510638297865,0.93025,0.6785,0.866,0.8558510638297865,0.93025
6505e1d7baa4d89f7a2f3b53,1,0.5,0.6839,0.873,0.8765957446808512,0.93025,0.6812,0.8694999999999999,0.8662234042553189,0.93025
6505e1d7baa4d89f7a2f3b53,2,0.5,0.6655,0.861,0.8600212765957446,0.94075,0.6759666666666666,0.8666666666666667,0.864156028368794,0.93375
6505e1d7baa4d89f7a2f3b53,3,0.5,0.679,0.883,0.8664680851063825,0.94,0.676725,0.87075,0.8647340425531912,0.9353125
5f60713e595007000a8e1da7,0,0.5,0.6576,0.88,0.866297872340425,0.92875,0.6576,0.88,0.866297872340425,0.92875
5f60713e595007000a8e1da7,1,0.5,0.6803,0.884,0.8765744680851061,0.93175,0.6689499999999999,0.882,0.8714361702127655,0.93025
5f60713e595007000a8e1da7,2,0.5,0.6665,0.853,0.876446808510638,0.93925,0.6681333333333334,0.8723333333333333,0.873106382978723,0.93325
5f60713e595007000a8e1da7,3,0.5,0.6761,0.847,0.8815106382978717,0.93825,0.670125,0.866,0.8752074468085103,0.9345
60b7bb77c573c1a28d072811,0,0.5,0.6569,0.858,0.8857659574468083,0.92425,0.6569,0.858,0.8857659574468083,0.92425
60b7bb77c573c1a28d072811,1,0.5,0.6881,0.876,0.8702553191489357,0.9215,0.6725000000000001,0.867,0.8780106382978721,0.922875
60b7bb77c573c1a28d072811,2,0.5,0.6832,0.87,0.8766808510638286,0.9135,0.6760666666666667,0.868,0.8775673758865242,0.91975
60b7bb77c573c1a28d072811,3,0.5,0.6786000000000001,0.885,0.8795957446808498,0.92625,0.6767000000000001,0.87225,0.8780744680851056,0.921375
60b7bb77c573c1a28d072811,4,0.5,0.6635,0.872,0.8877659574468074,0.93025,0.6740600000000001,0.8722,0.880012765957446,0.92315
60b7bb77c573c1a28d072811,5,0.5,0.6703,0.881,0.8791489361702117,0.945,0.6734333333333334,0.8736666666666667,0.8798687943262403,0.9267916666666666
60b7bb77c573c1a28d072811,6,0.5,0.6595,0.878,0.8650425531914887,0.93875,0.6714428571428571,0.8742857142857143,0.8777507598784187,0.9285
60b7bb77c573c1a28d072811,7,0.5,0.6741,0.874,0.8696808510638301,0.91775,0.671775,0.87425,0.8767420212765951,0.92715625
60b7bb77c573c1a28d072811,8,0.5,0.6723,0.887,0.8808936170212771,0.934,0.6718333333333333,0.8756666666666667,0.8772033096926708,0.9279166666666667
60b7bb77c573c1a28d072811,9,0.5,0.6581999999999999,0.878,0.8670425531914893,0.93275,0.67047,0.8759,0.8761872340425526,0.9284000000000001
60b7bb77c573c1a28d072811,10,0.5,0.6557999999999999,0.889,0.8652553191489364,0.94525,0.6691363636363636,0.877090909090909,0.8751934235976784,0.9299318181818182
60b7bb77c573c1a28d072811,11,0.5,0.6766000000000001,0.887,0.8687659574468075,0.94825,0.6697583333333333,0.8779166666666667,0.8746578014184392,0.9314583333333334
60b7bb77c573c1a28d072811,12,0.5,0.6694,0.882,0.8681276595744676,0.92075,0.6697307692307692,0.8782307692307693,0.8741554828150567,0.9306346153846154
60b7bb77c573c1a28d072811,13,0.5,0.6643000000000001,0.869,0.8681914893617017,0.936,0.6693428571428572,0.8775714285714286,0.8737294832826743,0.9310178571428571
5d4dbe7df20feb00010b596d,0,0.5,0.6671,0.872,0.8627021276595744,0.912,0.6671,0.872,0.8627021276595744,0.912
5d4dbe7df20feb00010b596d,1,0.5,0.6803,0.866,0.8754042553191484,0.94025,0.6737,0.869,0.8690531914893614,0.9261250000000001
5f913cbf314c3d000982e130,0,0.5,0.6835,0.884,0.877063829787234,0.928,0.6835,0.884,0.877063829787234,0.928
5f913cbf314c3d000982e130,1,0.5,0.6689,0.875,0.8745531914893604,0.93675,0.6762,0.8795,0.8758085106382971,0.932375
5f913cbf314c3d000982e130,2,0.5,0.6827,0.839,0.8561702127659568,0.9385,0.6783666666666667,0.866,0.869262411347517,0.9344166666666668
5f913cbf314c3d000982e130,3,0.5,0.6681,0.851,0.879893617021276,0.9425,0.6758,0.86225,0.8719202127659568,0.9364375
5f913cbf314c3d000982e130,4,0.5,0.6701999999999999,0.896,0.867893617021277,0.943,0.6746800000000001,0.869,0.8711148936170208,0.93775
5f913cbf314c3d000982e130,5,0.5,0.6712,0.88,0.8669787234042545,0.9435,0.6741,0.8708333333333332,0.8704255319148931,0.9387083333333334
61183bece4c3e63512e3eb5d,0,0.5,0.6663,0.876,0.8659574468085108,0.929,0.6663,0.876,0.8659574468085108,0.929
61183bece4c3e63512e3eb5d,1,0.5,0.6557,0.887,0.8510212765957447,0.94025,0.661,0.8815,0.8584893617021278,0.934625
