serial number,timestamp,user_id,responses
0,2023-11-10 16:44:28.240161,61684bae4ac887b438246ff6,"[{'question': 1, 'response': [2]}, {'question': 2, 'response': 4}, {'question': 3, 'response': {'selection': 1, 'text': ''}}]"
