serial number,timestamp,user_id,responses
0,2023-11-16 13:11:16.247000,57fe6296035f6e0001d71d05,"[{'question': 1, 'response': [1, 2]}, {'question': 2, 'response': 4}, {'question': 3, 'response': {'selection': 1, 'text': ''}}]"
